"sum_cost","num_fire_incd","num_prop_sales","num_streets","num_walk_scores","num_reports","num_near_misses","median_sale_price.imputed","max_sale_price.imputed","mean_walk_score.imputed","min_walk_score.imputed","max_walk_score.imputed","sum_lane_cnt.imputed","sum_width.imputed","sum_area.imputed","categoryagricultural","categorycommercial","categoryindustrial","categorypublicly.owned","categorypublic.utilities","categoryresidential"
0,0,82,11,1,0,0,39000.5,205000,53,53,53,35,347,201560,0,0,0,0,0,1
0,0,7,3,1,0,0,121000,246762,67,67,67,10,95,43661,0,0,0,0,0,1
21.054,0,47,9,1,1,0,26000,996000,67,67,67,30,306,156042,0,0,0,0,0,1
1.244,0,122,13,0,0,0,14000,65790,46,44,48,38,375,198974,0,0,0,0,0,1
0.304,0,136,20,1,0,0,17700,1810182,47,47,47,41,401,103349,0,0,0,0,0,1
1.103,0,62,14,0,0,0,21000,1810182,46,44,48,27,262,134043,0,0,0,0,0,1
0,3,28,24,2,0,0,19500,77283,19,19,19,53,564,166102,0,0,0,0,0,1
0,0,0,31,0,0,0,82700,323000,46,44,48,31,465,1114388,NA,NA,NA,NA,NA,NA
0,0,14,19,1,0,0,153500,212000,19,19,19,70,722,1073284,0,0,0,0,0,1
0,0,1,33,0,0,0,130000,130000,46,44,48,140,1482,1847414,0,0,0,0,0,1
0,0,4,1,0,0,0,149000,210500,46,44,48,2,24,51880,0,0,0,0,0,1
0,0,8,1,0,0,0,29014,64000,46,44,48,3,31,31105,0,0,0,0,0,1
0,0,23,0,1,0,0,26500,87000,31,31,31,53,563,284640,0,0,0,0,0,1
1.385,0,11,39,0,0,0,27500,60000,46,44,48,188,1988,1458438,0,1,0,0,0,0
13.341,6,33,27,1,0,0,34000,1035000,44,44,44,83,921,915461,0,0,0,0,0,1
0.304,0,58,21,1,0,0,36000,1600000,44,44,44,60,672,675426,0,0,0,0,0,1
0,0,23,45,0,0,0,30000,240000,46,44,48,117,1062,877310,0,0,0,0,0,1
0,17,29,15,2,0,0,101095,223000,32.5,26,39,47,475,194639,0,0,0,0,0,1
0,0,0,19,1,0,0,82700,323000,27,27,27,38,429,165439,NA,NA,NA,NA,NA,NA
0,0,26,53,1,0,0,51000,104900,3,3,3,106,1272,1142213,0,0,0,0,0,1
1.244,3,32,6,1,0,0,49500,335000,7,7,7,24,231,105044,0,0,0,0,0,1
0.141,0,0,1,0,0,0,82700,323000,46,44,48,1,13,14981,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,79,0,0,0,82700,323000,46,44,48,94,4217,4746164,NA,NA,NA,NA,NA,NA
0,0,0,48,0,0,0,82700,323000,46,44,48,94,1086,1276602,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,30,300,414750,NA,NA,NA,NA,NA,NA
0,0,9,7,1,0,0,104000,151500,4,4,4,21,175,196455,0,0,0,0,0,1
0,0,7,14,0,0,0,107500,115000,46,44,48,42,350,392910,0,0,0,0,0,1
1.244,0,9,5,0,0,0,142000,2e+05,46,44,48,16,169,72829,0,0,0,0,0,1
0,0,19,2,1,0,0,105000,121000,26,26,26,4,44,31594,0,0,0,0,0,1
0,0,14,23,1,0,0,105500,159500,2,2,2,46,510,352267,0,0,0,0,0,1
0,0,5,16,0,0,0,83000,142900,46,44,48,32,320,108286,0,0,0,0,0,1
0,0,0,25,0,0,0,82700,323000,46,44,48,50,595,313618,NA,NA,NA,NA,NA,NA
2.015,0,32,41,1,1,0,81950,1811438,50,50,50,88,1050,515471,0,0,0,0,0,1
0,0,10,2,0,0,0,1500000,1500000,46,44,48,2,120,136310,0,0,1,0,0,0
0,0,15,50,1,0,0,1500000,4308000,13,13,13,227,2372,1961119,0,0,1,0,0,0
0,0,17,69,0,0,0,60000,1300000,46,44,48,248,2394,2124125,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,28,16,1,0,0,34000,81600,19,19,19,32,336,214768,0,0,0,0,0,1
0,0,0,23,0,0,0,82700,323000,46,44,48,46,449,284640,NA,NA,NA,NA,NA,NA
0,0,16,29,77,0,0,55250,130000,43,43,43,143,1447,571730,0,1,0,0,0,0
1.103,0,27,9,2,1,0,37201,90000,63,63,63,25,257,153090,0,0,0,0,0,1
1.103,0,81,3,0,0,0,30000,1680600,46,44,48,9,85,39022,0,0,0,0,0,1
3.118,0,83,14,2,0,0,18000,1810182,62,58,66,46,483,244631,0,0,0,0,0,1
1.103,0,78,15,0,0,0,12700,250000,46,44,48,34,362,239535,0,0,0,0,0,1
1.103,0,65,1,0,0,0,16500,250000,46,44,48,2,20,4672,0,0,0,0,0,1
2.206,0,41,42,1,0,0,22400,1195000,47,47,47,84,932,471610,0,0,0,0,0,1
0,0,10,34,0,0,0,38000,67766,46,44,48,108,1156,719528,0,0,0,0,0,1
0,0,4,62,0,0,0,1390000,2710000,46,44,48,62,930,2228776,0,1,0,0,0,0
0,0,25,28,1,0,0,142000,194000,22,22,22,104,1082,1557619,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,8,33,1,0,0,138500,195500,6,6,6,66,792,1712040,0,0,0,0,0,1
0,0,2,19,1,0,0,568500,1e+06,11,11,11,38,475,195776,1,0,0,0,0,0
0,0,9,2,1,0,0,108000,137000,22,22,22,4,50,62498,0,0,0,0,0,1
1.103,0,6,0,1,0,0,48500,1e+05,40,40,40,53,563,284640,0,0,0,0,0,1
0.608,3,33,36,1,0,0,28000,425000,46,46,46,118,1124,405665,0,1,0,0,0,0
0.304,0,53,17,1,0,0,24000,425000,47,47,47,34,340,204624,0,0,0,0,0,1
0,0,15,34,0,0,0,43000,4e+05,46,44,48,102,869,347037,0,1,0,0,0,0
0.304,0,19,17,1,0,0,66000,181000,18,18,18,34,395,283853,0,0,0,0,0,1
0,0,14,4,2,0,0,88000,174900,21,7,35,8,85,34304,0,0,0,0,0,1
0,0,59,30,1,0,0,46000,370600,7,7,7,60,693,474969,0,0,0,0,0,1
0,0,17,49,0,0,0,38000,315000,46,44,48,163,1625,1329305,0,0,0,0,0,1
0,0,8,22,1,0,0,90450,169900,9,9,9,22,286,329582,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,35,0,0,0,82700,323000,46,44,48,35,420,627060,NA,NA,NA,NA,NA,NA
0,0,0,35,0,0,0,82700,323000,46,44,48,35,420,627060,NA,NA,NA,NA,NA,NA
0,0,0,13,0,0,0,82700,323000,46,44,48,13,156,232908,NA,NA,NA,NA,NA,NA
0,0,0,48,0,0,0,82700,323000,46,44,48,96,1104,805440,NA,NA,NA,NA,NA,NA
0,0,0,16,0,0,0,82700,323000,46,44,48,32,368,299680,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,2,25,0,0,0,81000,90000,46,44,48,50,601,457563,0,0,0,0,0,1
0,0,7,0,0,0,0,1500000,4308000,46,44,48,53,563,284640,0,0,1,0,0,0
0,0,12,154,0,0,0,23500,5556133,46,44,48,529,5348,1964253,0,0,0,0,0,1
0,0,18,84,2,0,0,32000,174000,13,13,13,140,1444,569881,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,9,7,0,0,0,34000,120000,46,44,48,19,191,61175,0,0,0,0,0,1
10.082,0,21,4,0,0,0,34000,123000,46,44,48,11,104,44699,0,0,0,0,0,1
2.651,0,39,7,0,0,0,36000,1811438,46,44,48,25,248,114979,0,0,0,0,0,1
0.141,0,84,13,1,0,0,24550,280000,60,60,60,35,344,151030,0,0,0,0,0,1
1.711,4,123,13,2,0,0,19780,1810182,62,58,66,37,355,137679,0,0,0,0,0,1
5.415,8,31,13,1,4,0,25000,2080000,62,62,62,42,441,219421,0,0,0,0,0,1
0.304,0,51,21,0,0,0,24000,1810182,46,44,48,84,756,1038912,0,0,0,0,0,1
0,0,4,54,1,0,0,25500,39000,56,56,56,238,2351,3096561,0,0,0,0,0,1
0,0,0,38,0,0,0,82700,323000,46,44,48,175,1803,2462484,NA,NA,NA,NA,NA,NA
0,0,0,46,0,0,0,82700,323000,46,44,48,173,1681,1783286,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,20,26,1,2,0,135750,2e+05,28,28,28,72,700,520689,0,0,0,0,0,1
0,0,1,10,0,0,0,6800,6800,46,44,48,32,360,340921,0,0,0,0,0,1
0,0,6,26,1,0,0,128000,175000,6,6,6,78,676,1023074,0,0,0,0,0,1
0,0,36,85,0,0,0,113761.5,195500,46,44,48,209,2121,3799106,0,0,0,0,0,1
0,0,20,74,0,0,0,143250,187900,46,44,48,190,1872,1792208,0,0,0,0,0,1
0,0,44,50,2,0,0,37000,130000,39.5,39,40,120,1249,679572,0,0,0,0,0,1
11.326,0,36,16,1,0,0,47292,925000,43,43,43,31,233,62524,0,0,0,0,0,1
0,0,69,21,2,0,0,28000,240000,48.5,47,50,47,456,280403,0,1,0,0,0,0
1.103,0,29,1,0,0,0,32000,6e+05,46,44,48,2,22,9044,0,0,0,0,0,1
0,0,33,24,1,1,0,114900,1687500,22,22,22,51,554,407369,0,1,0,0,0,0
0,0,38,22,2,0,0,64650,550000,29,23,35,44,528,517657,0,0,0,0,0,1
0,0,2,10,0,0,0,60750,70000,46,44,48,26,267,174921,0,0,0,0,0,1
0,8,7,3,0,0,0,118000,258243,46,44,48,10,97,66457,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
1.103,0,15,15,0,0,0,7e+05,4308000,46,44,48,55,651,337015,0,0,1,0,0,0
0,0,50,188,2,0,0,40000,5556133,12.5,12,13,456,4087,2529259,0,0,0,0,0,1
0,0,9,24,0,0,0,40000,5556133,46,44,48,48,480,335016,0,0,0,0,0,1
0,0,0,1,0,0,0,82700,323000,46,44,48,2,23,11655,NA,NA,NA,NA,NA,NA
1.103,0,75,30,3,0,0,37000,255000,32.3333333333333,31,33,60,682,589507,0,0,0,0,0,1
0.304,0,18,35,2,1,0,64850,365000,48.5,31,66,86,932,670007,0,0,0,0,0,1
0,0,37,23,1,0,0,54000,135000,60,60,60,46,545,403824,0,0,0,0,0,1
0.608,0,44,18,0,0,0,58900,125200,46,44,48,36,429,335042,0,0,0,0,0,1
0.304,0,85,50,3,1,0,32000,115000,66,63,69,112,1210,1310736,0,0,0,0,0,1
0,0,5,29,1,0,0,70000,99736,54,54,54,80,779,1173883,0,0,0,0,0,1
0,0,0,11,0,0,0,82700,323000,46,44,48,33,308,221947,NA,NA,NA,NA,NA,NA
0,0,0,19,0,0,0,82700,323000,46,44,48,57,494,1985348,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,30,319,335637,NA,NA,NA,NA,NA,NA
0,0,0,5,0,0,0,82700,323000,46,44,48,10,105,115515,NA,NA,NA,NA,NA,NA
0,0,4,4,0,0,0,174925,205000,46,44,48,12,100,89988,0,0,0,0,0,1
0.141,0,8,29,0,0,0,11720,77070,46,44,48,116,1276,1154925,0,1,0,0,0,0
1.103,0,11,14,1,0,0,139900,158500,8,8,8,42,378,401786,0,0,0,0,0,1
0,0,8,21,1,0,0,134500,154000,8,8,8,63,567,372683,0,0,0,0,0,1
0,0,11,31,0,0,0,80000,166000,46,44,48,93,806,1317314,0,0,0,0,0,1
0,0,40,12,2,1,0,99000,3600000,34,31,37,31,302,342479,0,0,0,0,0,1
0,10,63,9,1,0,0,54000,653650,43,43,43,22,240,105106,0,0,0,0,0,1
0,0,15,2,0,0,0,80000,140000,46,44,48,4,46,12191,0,0,0,0,0,1
0,0,24,1,1,0,0,29000,337900,44,44,44,3,30,78879,0,1,0,0,0,0
0,0,6,32,1,0,0,65500,108000,26,26,26,65,707,709001,0,1,0,0,0,0
1.407,0,36,56,1,0,0,45000,92000,36,36,36,140,1471,945805,0,0,0,0,0,1
1.103,0,12,14,0,6,0,59500,96000,46,44,48,52,492,266646,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,7,56,0,0,0,18000,170000,46,44,48,250,2415,769146,0,0,0,0,0,1
0,0,14,144,3,0,0,22000,122500,14,14,14,226,2298,2030178,0,0,0,0,0,1
0,0,21,19,1,0,0,31500,65500,24,24,24,56,495,133496,0,0,0,0,0,1
0.304,0,70,7,0,0,0,22750,1810182,46,44,48,19,194,81558,0,0,0,0,0,1
2.206,0,15,49,0,0,0,40000,190000,46,44,48,140,1346,581103,0,0,0,0,0,1
0,0,40,82,1,2,0,58550,137000,61,61,61,217,2122,658676,0,0,0,0,0,1
2.206,0,21,40,0,0,0,76000,119900,46,44,48,112,1024,911136,0,0,0,0,0,1
1.103,0,26,14,1,0,0,40000,90000,61,61,61,44,438,391420,0,0,0,0,0,1
0,0,0,55,0,0,0,82700,323000,46,44,48,165,1540,2416865,NA,NA,NA,NA,NA,NA
0,0,0,57,0,0,0,82700,323000,46,44,48,171,1482,5956044,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,30,315,435585,NA,NA,NA,NA,NA,NA
0,0,0,10,0,0,0,82700,323000,46,44,48,20,210,242902,NA,NA,NA,NA,NA,NA
0,0,0,11,0,0,0,82700,323000,46,44,48,44,397,390433,NA,NA,NA,NA,NA,NA
1.103,0,6,34,0,0,0,50625,153561,46,44,48,137,1242,1268421,0,0,0,0,0,1
0,1,22,46,0,0,0,20000,268125,46,44,48,135,1371,1470126,0,0,0,0,0,1
0,3,14,54,0,0,0,105875,135000,46,44,48,131,1230,2037509,0,0,0,0,0,1
0,0,15,29,0,0,0,122500,175000,46,44,48,85,748,1166370,0,0,0,0,0,1
0,0,26,22,2,0,0,82200,290000,37,37,37,44,428,269696,0,0,0,0,0,1
1.407,0,13,18,0,1,0,129900,485000,46,44,48,55,490,158123,0,0,0,0,0,1
0,0,41,60,1,0,0,54000,120000,35,35,35,120,1358,572105,0,0,0,0,0,1
0,0,48,0,0,0,0,33000,1810182,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,5,22,1,0,0,60000,128000,35,35,35,44,459,323295,0,0,0,0,0,1
0.141,10,19,45,0,0,0,28500,86500,46,44,48,143,1405,742329,0,0,0,0,0,1
0,1,1,7,0,0,0,190000,190000,46,44,48,42,415,201221,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,12,70,1,0,0,43500,1300000,12,12,12,93,902,406235,0,0,0,0,0,1
0,0,8,5,0,0,0,10500,170000,46,44,48,8,75,110687,0,0,0,0,0,1
0,0,40,78,2,0,0,35250,103500,20.5,18,23,156,1572,611746,0,0,0,0,0,1
0,0,22,79,1,0,0,32000,97000,23,23,23,202,1865,753514,0,0,0,0,0,1
0,0,46,63,1,0,0,61000,133000,29,29,29,151,1383,1029642,0,0,0,0,0,1
0.141,0,57,25,2,0,0,38115,225000,41,41,41,95,957,782905,0,0,0,0,0,1
0,0,21,29,2,0,0,49900,215000,49.5,49,50,73,720,444288,0,0,0,0,0,1
0.304,0,66,37,3,0,0,37000,1275000,56.6666666666667,52,59,75,893,349555,0,0,0,0,0,1
1.711,10,20,27,0,0,0,107750,190000,46,44,48,88,916,676019,0,1,0,0,0,0
0,0,16,6,1,0,0,93250,135000,45,45,45,12,144,41323,0,0,0,0,0,1
0,0,0,27,0,0,0,82700,323000,46,44,48,81,702,2821284,NA,NA,NA,NA,NA,NA
0,0,4,33,1,0,0,89900,119900,31,31,31,88,861,500996,0,0,0,0,0,1
0,0,3,10,0,0,0,74700,87000,46,44,48,28,265,136756,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,49,0,0,0,82700,323000,46,44,48,196,1773,1165661,NA,NA,NA,NA,NA,NA
12.429,0,14,69,0,0,0,34022.5,350000,46,44,48,323,3218,2355296,0,0,0,0,0,1
0,22,27,17,1,0,0,32000,69900,34,34,34,35,415,303197,0,0,0,0,0,1
0,8,19,97,1,0,0,48000,5190041,27,27,27,263,2685,3178252,0,0,0,0,0,1
0,0,33,15,1,0,0,60000,135000,23,23,23,32,374,361923,0,0,0,0,0,1
0,0,21,40,1,0,0,131700,196000,35,35,35,116,1016,872264,0,0,0,0,0,1
0.141,0,29,16,1,0,0,279000,8e+05,40,40,40,65,625,330317,0,1,0,0,0,0
0.141,0,46,39,1,0,0,65450,1336673,27,27,27,80,852,598763,0,0,0,0,0,1
1.103,0,28,25,1,0,0,56000,623500,49,49,49,75,819,465843,0,0,0,0,0,1
0.304,11,73,45,2,0,0,67500,155000,44,44,44,133,1280,478942,0,0,0,0,0,1
0,0,28,13,0,5,0,43000,337900,46,44,48,48,449,153187,0,0,0,0,0,1
0,0,6,65,1,0,0,151700,278000,34,34,34,250,2465,1551040,0,0,0,0,0,1
0,0,3,0,0,0,0,171300,211500,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,2,0,0,0,0,30580,39160,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,22,65,1,0,0,26000,79900,12,12,12,84,911,714229,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,1,0,0,0,0,1e+05,1e+05,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,71,84,3,0,0,42000,104340,23.6666666666667,23,25,169,1793,469074,0,0,0,0,0,1
0,0,36,96,1,0,0,70000,1353650,29,29,29,194,2000,1451310,0,0,0,0,0,1
0,0,38,25,1,0,0,38250,120000,34,34,34,94,894,803826,0,0,0,0,0,1
0.304,0,16,13,1,0,0,96500,127000,47,47,47,26,325,304949,0,0,0,0,0,1
0,0,22,12,0,0,0,62426,569000,46,44,48,32,366,142801,0,0,0,0,0,1
0,0,30,24,2,0,0,68900,172500,50.5,46,55,60,688,321208,0,0,0,0,0,1
1.103,0,3,66,1,0,0,115000,189000,58,58,58,236,2520,987506,0,0,0,0,0,1
0,0,23,3,1,0,0,46000,357900,57,57,57,9,78,313476,0,0,0,0,0,1
0,0,14,45,2,0,0,79500,98300,34,31,37,90,1095,1025501,0,0,0,0,0,1
0,0,66,75,1,0,0,42250,1680600,49,49,49,150,1803,950333,0,0,0,0,0,1
0,0,11,10,1,0,0,41000,85700,41,41,41,20,240,230530,0,0,0,0,0,1
0,0,0,39,0,0,0,82700,323000,46,44,48,156,1403,778740,NA,NA,NA,NA,NA,NA
0.304,0,0,11,0,0,0,82700,323000,46,44,48,35,370,203464,NA,NA,NA,NA,NA,NA
1.407,10,15,121,0,2,0,216000,1860000,46,44,48,482,5170,6428644,0,1,0,0,0,0
0,0,8,60,0,0,0,78446.5,190000,46,44,48,190,1880,3266110,0,1,0,0,0,0
0,0,15,35,1,0,0,107500,135000,29,29,29,105,1011,1563180,0,0,0,0,0,1
0,0,4,31,0,0,0,147300,163000,46,44,48,93,826,509727,0,0,0,0,0,1
0,1,30,10,0,0,0,98000,151000,46,44,48,28,258,153701,0,0,0,0,0,1
0.304,0,22,14,0,0,0,116800,356530,46,44,48,45,442,242135,0,0,0,0,0,1
0.304,0,69,30,1,1,0,42000,475000,42,42,42,105,1004,752846,0,0,0,0,0,1
0,0,21,12,1,0,0,72500,205000,50,50,50,34,336,165257,0,0,0,0,0,1
0.304,0,12,37,1,0,0,120450,265000,50,50,50,74,710,807561,0,0,0,0,0,1
0,0,7,34,1,0,0,105000,132400,46,46,46,68,646,826880,0,0,0,0,0,1
0.608,0,14,29,1,0,0,132180,220000,29,29,29,118,1192,582795,0,0,0,0,0,1
0,0,0,26,0,0,0,82700,323000,46,44,48,156,1508,621062,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,9,45,0,0,0,12000,662500,46,44,48,168,1610,1526583,0,0,0,0,0,1
0,0,11,51,0,0,0,25000,149500,46,44,48,102,1020,1433406,0,0,0,0,0,1
0,0,2,0,0,0,0,90000,115000,46,44,48,53,563,284640,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,24,15,0,0,0,58859.5,119000,46,44,48,39,359,124014,0,0,0,0,0,1
0,0,27,97,2,0,0,63000,144900,33.5,31,36,201,2034,1285885,0,0,0,0,0,1
0,0,22,15,0,0,0,112000,253000,46,44,48,34,354,149587,0,0,0,0,0,1
0.141,0,39,11,2,0,0,68000,1680600,46,46,46,35,360,209436,0,1,0,0,0,0
0.304,0,79,34,2,1,0,44080,866200,47,47,47,112,1077,355971,0,0,0,0,0,1
0,0,42,26,3,2,0,75000,185000,52,46,57,78,789,280578,0,0,0,0,0,1
0,0,12,8,0,0,0,75950,146230,46,44,48,32,323,151957,0,0,0,0,0,1
0,0,4,12,0,0,0,77500,80000,46,44,48,36,312,1253904,0,0,0,0,0,1
0,0,71,39,1,0,0,76000,230000,49,49,49,78,972,619688,0,0,0,0,0,1
11.185,4,101,85,1,0,0,30500,866200,46,46,46,193,2190,1918739,0,0,0,0,0,1
0,0,26,24,0,0,0,29139,983167,46,44,48,48,577,546357,0,0,0,0,0,1
1.103,0,0,13,0,0,0,82700,323000,46,44,48,26,312,244608,NA,NA,NA,NA,NA,NA
1.103,0,0,38,0,0,0,82700,323000,46,44,48,108,944,411680,NA,NA,NA,NA,NA,NA
0,0,9,23,1,0,0,55000,102493,37,37,37,54,563,302815,0,0,0,0,0,1
0,0,17,41,0,0,0,92000,3e+05,46,44,48,162,1731,3181317,0,0,0,0,0,1
0,0,7,2,1,0,0,166000,215000,35,35,35,6,54,46068,0,0,0,0,0,1
0,0,15,29,0,0,0,140000,260000,46,44,48,87,769,399466,0,0,0,0,0,1
0,0,19,19,0,0,0,68000,1811438,46,44,48,55,530,402540,0,0,0,0,0,1
0,0,44,10,3,0,0,93250,212500,52,51,54,30,262,129745,0,0,0,0,0,1
0,0,24,19,0,0,0,65450,650000,46,44,48,64,646,350575,0,0,0,0,0,1
0.304,0,39,10,1,0,0,58000,465000,58,58,58,30,320,187849,0,0,0,0,0,1
0,0,17,12,0,0,0,90000,265000,46,44,48,31,320,186908,0,0,0,0,0,1
0,0,26,27,2,0,0,84145,689598,53,50,56,66,664,437031,0,0,0,0,0,1
0,0,33,2,2,0,0,80000,144000,41,41,41,4,46,32070,0,0,0,0,0,1
0,8,12,7,0,0,0,91750,123500,46,44,48,30,298,154241,0,0,0,0,0,1
0,0,7,0,0,0,0,416000,630000,46,44,48,53,563,284640,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,17,73,1,1,0,11500,662500,6,6,6,227,2264,2142733,0,0,0,0,0,1
0,0,1,13,0,0,0,1000,1000,46,44,48,13,150,17943,0,0,0,0,0,1
0,0,13,25,1,0,0,40000,85000,31,31,31,56,634,414845,0,0,0,0,0,1
0.912,0,24,22,0,0,0,60000,165000,46,44,48,49,577,358230,0,0,0,0,0,1
1.407,0,57,15,1,0,0,54000,365000,48,48,48,49,527,180754,0,0,0,0,0,1
0,0,69,12,2,0,0,44000,210000,46,46,46,32,367,178951,0,0,0,0,0,1
0,0,48,61,1,2,0,81500,160000,53,53,53,201,1938,1745146,0,0,0,0,0,1
0.304,11,38,36,1,0,0,89750,350000,61,61,61,144,1502,1010776,0,0,0,0,0,1
0.304,3,51,76,2,0,0,90000,605000,67,65,69,169,1564,1536799,0,0,0,0,0,1
2.206,0,21,66,0,0,0,68900,119000,46,44,48,132,1232,1338009,0,0,0,0,0,1
0,0,34,53,1,0,0,33000,160000,57,57,57,158,1584,2482210,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
11.793,3,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,23,37,1,0,0,72000,125900,37,37,37,90,871,777072,0,0,0,0,0,1
1.103,0,24,27,1,0,0,115000,2482000,50,50,50,106,969,810872,0,1,0,0,0,0
0,0,20,50,2,0,0,112000,215000,30.5,24,37,150,1350,1284995,0,0,0,0,0,1
1.103,0,6,37,0,0,0,128500,199900,46,44,48,111,1029,284366,0,0,0,0,0,1
0,0,6,3,0,0,0,90500,230000,46,44,48,6,70,59058,0,0,0,0,0,1
0,0,13,4,0,1,0,103000,134000,46,44,48,11,102,63440,0,0,0,0,0,1
