"srvy_address"|"strsegid"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
"JONATHAN AV & VICTORY PKWY, Cincinnati, OH, USA"|"3695892271236961571479"|"JONATHAN AV & VICTORY PKWY, Cincinnati, OH, USA"|39.142503|-84.471285|"locality,political"|"locality"
"WOODFORD RD & PANDORA AV, Cincinnati, OH, USA"|"4282221589542826365863"|"WOODFORD RD & PANDORA AV, Cincinnati, OH, USA"|39.176604|-84.425742|"locality,political"|"locality"
"READING RD & DEBBE LN, Cincinnati, OH, USA"|"3677501752036782377719"|"READING RD & DEBBE LN, Cincinnati, OH, USA"|39.157947|-84.47931|"locality,political"|"locality"
"PADDOCK RD & ROSE HILL LN, Cincinnati, OH, USA"|"3676877786736771207340"|"PADDOCK RD & ROSE HILL LN, Cincinnati, OH, USA"|39.168344|-84.478605|"locality,political"|"locality"
"PADDOCK RD & STRATFORD PL, Cincinnati, OH, USA"|"3676897811236772788259"|"PADDOCK RD & STRATFORD PL, Cincinnati, OH, USA"|39.168344|-84.478605|"locality,political"|"locality"
"PADDOCK RD & EGAN HILLS DR, Cincinnati, OH, USA"|"3676538026336774170122"|"PADDOCK RD & EGAN HILLS DR, Cincinnati, OH, USA"|39.168344|-84.478605|"locality,political"|"locality"
"STRATFORD PL & STRATFORD PL TERM E OF PADDOCK RD, Cincinnati, OH, USA"|"3676897811236774170122"|"STRATFORD PL & STRATFORD PL TERM E OF PADDOCK RD, Cincinnati, OH, USA"|39.15895|-84.479401|"locality,political"|"locality"
"SUNNYSLOPE DR & PADDOCK RD, Cincinnati, OH, USA"|"3677442037736774760750"|"SUNNYSLOPE DR & PADDOCK RD, Cincinnati, OH, USA"|39.168344|-84.478605|"locality,political"|"locality"
"PADDOCK RD & CLEARBROOK DR, Cincinnati, OH, USA"|"3666848100236774760750"|"PADDOCK RD & CLEARBROOK DR, Cincinnati, OH, USA"|39.168344|-84.478605|"locality,political"|"locality"
"PADDOCK RD & EGAN CT, Cincinnati, OH, USA"|"3677476075036675241157"|"PADDOCK RD & EGAN CT, Cincinnati, OH, USA"|39.167034|-84.479996|"locality,political"|"locality"
"E MITCHELL AV & CLINTON SPRINGS AV, Cincinnati, OH, USA"|"3675568751936856206778"|"E MITCHELL AV & CLINTON SPRINGS AV, Cincinnati, OH, USA"|39.160429|-84.503928|"locality,political"|"locality"
"READING RD & CARPLIN PL, Cincinnati, OH, USA"|"3382712098233828671178"|"READING RD & CARPLIN PL, Cincinnati, OH, USA"|39.130367|-84.498196|"locality,political"|"locality"
"IOWA AV & E MCMILLAN ST, Cincinnati, OH, USA"|"3370212669633711646594"|"IOWA AV & E MCMILLAN ST, Cincinnati, OH, USA"|39.125019|-84.500214|"locality,political"|"locality"
"LEDGEWOOD DR & ASMANN AV, Cincinnati, OH, USA"|"3789029920637893177577"|"LEDGEWOOD DR & ASMANN AV, Cincinnati, OH, USA"|39.157263|-84.473169|"locality,political"|"locality"
"MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA"|"3275137493932751785310"|"MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA"|39.150802|-84.531419|"locality,political"|"locality"
"VICTORY PKWY & ASMANN AV, Cincinnati, OH, USA"|"3789317757737894627563"|"VICTORY PKWY & ASMANN AV, Cincinnati, OH, USA"|39.157263|-84.473169|"locality,political"|"locality"
"LEDGEWOOD DR & VICTORY PKWY, Cincinnati, OH, USA"|"3778802551637788495985"|"LEDGEWOOD DR & VICTORY PKWY, Cincinnati, OH, USA"|39.14668|-84.474305|"locality,political"|"locality"
"MAGNOLIA ST & ELM ST, Cincinnati, OH, USA"|"3315283087733157320956"|"MAGNOLIA ST & ELM ST, Cincinnati, OH, USA"|39.098846|-84.515727|"locality,political"|"locality"
"RAEBURN DR & COLERAIN AV, Cincinnati, OH, USA"|"2824282373328246264301"|"RAEBURN DR & COLERAIN AV, Cincinnati, OH, USA"|39.173646|-84.551814|"locality,political"|"locality"
"E 14TH ST & WALNUT ST, Cincinnati, OH, USA"|"3307127108133073571123"|"E 14TH ST & WALNUT ST, Cincinnati, OH, USA"|39.111253|-84.511704|"locality,political"|"locality"
"ROCKDALE AV & ROCKDALE AV TERM E OF KNOTT ST, Cincinnati, OH, USA"|"3683060355036838963043"|"ROCKDALE AV & ROCKDALE AV TERM E OF KNOTT ST, Cincinnati, OH, USA"|39.144935|-84.497783|"locality,political"|"locality"
"VICTORIA AV & TARPIS AV, Cincinnati, OH, USA"|"4242633166542427931553"|"VICTORIA AV & TARPIS AV, Cincinnati, OH, USA"|39.141383|-84.423758|"locality,political"|"locality"
"READING RD & PORTMAN AV, Cincinnati, OH, USA"|"3801289563238019815518"|"READING RD & PORTMAN AV, Cincinnati, OH, USA"|39.141881|-84.492487|"locality,political"|"locality"
"GRANDIN RD & STANLEY AV, Cincinnati, OH, USA"|"4221093348542214403853"|"GRANDIN RD & STANLEY AV, Cincinnati, OH, USA"|39.126748|-84.440827|"locality,political"|"locality"
"COLERAIN AV & SPRING GROVE AV, Cincinnati, OH, USA"|"2969373642029694876973"|"COLERAIN AV & SPRING GROVE AV, Cincinnati, OH, USA"|39.254788|-84.599831|"locality,political"|"locality"
"ELBERON AV & PURCELL AV, Cincinnati, OH, USA"|"2892441646928928035796"|"ELBERON AV & PURCELL AV, Cincinnati, OH, USA"|39.096482|-84.564966|"locality,political"|"locality"
"GRAND AV & WARSAW AV, Cincinnati, OH, USA"|"2883802075428838140892"|"GRAND AV & WARSAW AV, Cincinnati, OH, USA"|39.11233|-84.560471|"locality,political"|"locality"
"MCPHERSON AV & W 8TH ST, Cincinnati, OH, USA"|"2490542959424908839553"|"MCPHERSON AV & W 8TH ST, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"WOODLAWN AV & WARSAW AV, Cincinnati, OH, USA"|"2871991108328722601048"|"WOODLAWN AV & WARSAW AV, Cincinnati, OH, USA"|39.109837|-84.560733|"locality,political"|"locality"
"BUSHNELL ST & MT HOPE AV, Cincinnati, OH, USA"|"2884513892428845539303"|"BUSHNELL ST & MT HOPE AV, Cincinnati, OH, USA"|39.097488|-84.558203|"locality,political"|"locality"
"CLANORA DR & W 8TH ST, Cincinnati, OH, USA"|"2425037030324253890257"|"CLANORA DR & W 8TH ST, Cincinnati, OH, USA"|39.103705|-84.520253|"locality,political"|"locality"
"E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA"|"3378517804133785678502"|"E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA"|39.131409|-84.50605|"locality,political"|"locality"
"W UNIVERSITY AV & GLENDORA AV, Cincinnati, OH, USA"|"3378319852833783738987"|"W UNIVERSITY AV & GLENDORA AV, Cincinnati, OH, USA"|39.132943|-84.509898|"locality,political"|"locality"
"E CHARLTON ST & VINE ST, Cincinnati, OH, USA"|"3378467757933785178041"|"E CHARLTON ST & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"E UNIVERSITY AV & W UNIVERSITY AV, Cincinnati, OH, USA"|"3378614895833788028940"|"E UNIVERSITY AV & W UNIVERSITY AV, Cincinnati, OH, USA"|39.13278|-84.507547|"locality,political"|"locality"
"E UNIVERSITY AV & W UNIVERSITY AV, Cincinnati, OH, USA"|"3378614895833886689414"|"E UNIVERSITY AV & W UNIVERSITY AV, Cincinnati, OH, USA"|39.13278|-84.507547|"locality,political"|"locality"
"LUDLOW AV & MIDDLETON AV, Cincinnati, OH, USA"|"3274631313532749793062"|"LUDLOW AV & MIDDLETON AV, Cincinnati, OH, USA"|39.143677|-84.520597|"locality,political"|"locality"
"E CHARLTON ST & VINE ST, Cincinnati, OH, USA"|"3378267806833785178041"|"E CHARLTON ST & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"GLENDORA AV & W CHARLTON ST, Cincinnati, OH, USA"|"3378267806833783198528"|"GLENDORA AV & W CHARLTON ST, Cincinnati, OH, USA"|39.132943|-84.509898|"locality,political"|"locality"
"E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA"|"3378567850233788118474"|"E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA"|39.131409|-84.50605|"locality,political"|"locality"
"E LIBERTY ST & VINE ST, Cincinnati, OH, USA"|"3306508194533065431726"|"E LIBERTY ST & VINE ST, Cincinnati, OH, USA"|39.13037|-84.509489|"locality,political"|"locality"
"E LIBERTY ST & MOTH AL, Cincinnati, OH, USA"|"3367517160633676381593"|"E LIBERTY ST & MOTH AL, Cincinnati, OH, USA"|39.115051|-84.54894|"locality,political"|"locality"
"E LIBERTY ST & SYCAMORE ST, Cincinnati, OH, USA"|"3367974155733680111902"|"E LIBERTY ST & SYCAMORE ST, Cincinnati, OH, USA"|39.116009|-84.510511|"locality,political"|"locality"
"MAIN ST & WOODWARD ST, Cincinnati, OH, USA"|"3357648082633577750848"|"MAIN ST & WOODWARD ST, Cincinnati, OH, USA"|39.124556|-84.359329|"locality,political"|"locality"
"LLANFAIR AV & BELMONT AV, Cincinnati, OH, USA"|"3006625254130072731535"|"LLANFAIR AV & BELMONT AV, Cincinnati, OH, USA"|39.194165|-84.550998|"locality,political"|"locality"
"BANNING RD & BELMONT AV, Cincinnati, OH, USA"|"2793867417327939963958"|"BANNING RD & BELMONT AV, Cincinnati, OH, USA"|39.207083|-84.570377|"locality,political"|"locality"
"PARKHURST CT & BLUESPRUCE LN, Cincinnati, OH, USA"|"2804486293928049342770"|"PARKHURST CT & BLUESPRUCE LN, Cincinnati, OH, USA"|39.197846|-84.560943|"locality,political"|"locality"
"KIPLING AV & BANNING RD, Cincinnati, OH, USA"|"2793955436627940264534"|"KIPLING AV & BANNING RD, Cincinnati, OH, USA"|39.202025|-84.567295|"locality,political"|"locality"
"BURNET AV & ALBERT SABIN WY, Cincinnati, OH, USA"|"3381090099733811351395"|"BURNET AV & ALBERT SABIN WY, Cincinnati, OH, USA"|39.133086|-84.501258|"locality,political"|"locality"
"PALMETTO ST & KENMORE AV, Cincinnati, OH, USA"|"4755439492750360394868"|"PALMETTO ST & KENMORE AV, Cincinnati, OH, USA"|39.157033|-84.377177|"locality,political"|"locality"
"PALMETTO ST & KENMORE AV, Cincinnati, OH, USA"|"5036039486850367504791"|"PALMETTO ST & KENMORE AV, Cincinnati, OH, USA"|39.157033|-84.377177|"locality,political"|"locality"
"PALMETTO ST & BERWICK AV, Cincinnati, OH, USA"|"5036750479150373584730"|"PALMETTO ST & BERWICK AV, Cincinnati, OH, USA"|39.148725|-84.375495|"locality,political"|"locality"
"BUTLER ST & E 3RD ST, Cincinnati, OH, USA"|"3350068821633505647646"|"BUTLER ST & E 3RD ST, Cincinnati, OH, USA"|39.099661|-84.505821|"locality,political"|"locality"
"SUTTON AV & CAMBRIDGE AV, Cincinnati, OH, USA"|"4691928076946919540993"|"SUTTON AV & CAMBRIDGE AV, Cincinnati, OH, USA"|39.091777|-84.389597|"locality,political"|"locality"
"SUTTON AV & BENNEVILLE ST, Cincinnati, OH, USA"|"4692058186846923501841"|"SUTTON AV & BENNEVILLE ST, Cincinnati, OH, USA"|39.091777|-84.389597|"locality,political"|"locality"
"CLIFTON CT & CLIFTON CT TERM NE OF COLLEGE DR, Cincinnati, OH, USA"|"3285894002832869729874"|"CLIFTON CT & CLIFTON CT TERM NE OF COLLEGE DR, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
"WILMER AV & BEECHMONT CIR, Cincinnati, OH, USA"|"4224922229045752192722"|"WILMER AV & BEECHMONT CIR, Cincinnati, OH, USA"|39.102061|-84.432744|"locality,political"|"locality"
"WOOSTER RD BRIDGE & DUCK CREEK, Cincinnati, OH, USA"|"4576432438945689338357"|"WOOSTER RD BRIDGE & DUCK CREEK, Cincinnati, OH, USA"|39.164701|-84.407608|"locality,political"|"locality"
"PILLARS DR & BROTHERTON RD, Cincinnati, OH, USA"|"4254199612242542546127"|"PILLARS DR & BROTHERTON RD, Cincinnati, OH, USA"|39.154087|-84.419581|"locality,political"|"locality"
"SHEREL LN & BROTHERTON RD, Cincinnati, OH, USA"|"4253920585142539466109"|"SHEREL LN & BROTHERTON RD, Cincinnati, OH, USA"|39.151469|-84.420727|"locality,political"|"locality"
"PAXTON AV & FERDINAND PL, Cincinnati, OH, USA"|"4240713296742511573248"|"PAXTON AV & FERDINAND PL, Cincinnati, OH, USA"|39.133355|-84.434455|"locality,political"|"locality"
"MONTEITH AV & OBSERVATORY AV, Cincinnati, OH, USA"|"4079006006940791310064"|"MONTEITH AV & OBSERVATORY AV, Cincinnati, OH, USA"|39.141456|-84.436109|"locality,political"|"locality"
"SHEREL LN & BROTHERTON RD, Cincinnati, OH, USA"|"4253946610942541996122"|"SHEREL LN & BROTHERTON RD, Cincinnati, OH, USA"|39.151469|-84.420727|"locality,political"|"locality"
"HALPIN AV & GRIEST AV, Cincinnati, OH, USA"|"4241276902642414729006"|"HALPIN AV & GRIEST AV, Cincinnati, OH, USA"|39.132037|-84.430073|"locality,political"|"locality"
"MADISON RD & RRXING NORFOLK AND WESTERN, Cincinnati, OH, USA"|"4077160283440772952933"|"MADISON RD & RRXING NORFOLK AND WESTERN, Cincinnati, OH, USA"|39.144649|-84.444149|"locality,political"|"locality"
"BROADWAY & E 5TH ST, Cincinnati, OH, USA"|"3359146774633591957433"|"BROADWAY & E 5TH ST, Cincinnati, OH, USA"|39.102361|-84.505034|"locality,political"|"locality"
"REEDY ST & E 8TH ST, Cincinnati, OH, USA"|"3358953891733593769018"|"REEDY ST & E 8TH ST, Cincinnati, OH, USA"|39.105008|-84.51001|"locality,political"|"locality"
"HOUSMAN AL & BROADWAY, Cincinnati, OH, USA"|"3358665049833587060256"|"HOUSMAN AL & BROADWAY, Cincinnati, OH, USA"|39.103432|-84.506783|"locality,political"|"locality"
"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|"3018244653630182566306"|"HARBESON AV & TEAKWOOD AV, Cincinnati, OH, USA"|39.20728|-84.549987|"locality,political"|"locality"
"SECTION RD & KINCAID LN, Cincinnati, OH, USA"|"4293402975342936561141"|"SECTION RD & KINCAID LN, Cincinnati, OH, USA"|39.194311|-84.408673|"locality,political"|"locality"
"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|"3381135139533817451335"|"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|39.133086|-84.501258|"locality,political"|"locality"
"EDEN AV & GOODMAN ST, Cincinnati, OH, USA"|"3388570073933897180396"|"EDEN AV & GOODMAN ST, Cincinnati, OH, USA"|39.139709|-84.505136|"locality,political"|"locality"
"RIDGE AV & AMBR|CINC|COLUTP CORPLINE, Cincinnati, OH, USA"|"4281590865742818058156"|"RIDGE AV & AMBR|CINC|COLUTP CORPLINE, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"BELL PL & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"3706077711037073836906"|"BELL PL & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.127205|-84.481385|"locality,political"|"locality"
"BRYANT AV & MIDDLETON AV, Cincinnati, OH, USA"|"3275016336232750473653"|"BRYANT AV & MIDDLETON AV, Cincinnati, OH, USA"|39.145362|-84.518987|"locality,political"|"locality"
"MONTGOMERY RD & WOODFORD RD, Cincinnati, OH, USA"|"4281722639842817706249"|"MONTGOMERY RD & WOODFORD RD, Cincinnati, OH, USA"|39.180799|-84.42729|"locality,political"|"locality"
"ALLEY & LOSANTIVILLE AV, Cincinnati, OH, USA"|"4281638668042822366803"|"ALLEY & LOSANTIVILLE AV, Cincinnati, OH, USA"|39.191652|-84.454816|"locality,political"|"locality"
"RIDGE AV & BELLEWOOD AV, Cincinnati, OH, USA"|"4272125489842821995775"|"RIDGE AV & BELLEWOOD AV, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"FAIRHURST AV & LOSANTIVILLE AV, Cincinnati, OH, USA"|"4039318794040393628429"|"FAIRHURST AV & LOSANTIVILLE AV, Cincinnati, OH, USA"|39.188455|-84.437486|"locality,political"|"locality"
"BELLEWOOD AV & LESTER RD, Cincinnati, OH, USA"|"4280993500142712704976"|"BELLEWOOD AV & LESTER RD, Cincinnati, OH, USA"|39.178616|-84.431545|"locality,political"|"locality"
"KENNEDY AV & DICKENS AV, Cincinnati, OH, USA"|"4525508471545157875141"|"KENNEDY AV & DICKENS AV, Cincinnati, OH, USA"|39.166101|-84.420403|"locality,political"|"locality"
"TULANE RD & LANGDON FARM RD, Cincinnati, OH, USA"|"4038125627040390196177"|"TULANE RD & LANGDON FARM RD, Cincinnati, OH, USA"|39.180419|-84.438689|"locality,political"|"locality"
"FERNVIEW AV & LANGDON FARM RD, Cincinnati, OH, USA"|"4037343635740381256270"|"FERNVIEW AV & LANGDON FARM RD, Cincinnati, OH, USA"|39.178894|-84.442068|"locality,political"|"locality"
"BURNET WOODS DR & CLIFFTOP DR, Cincinnati, OH, USA"|"3285863121532860341534"|"BURNET WOODS DR & CLIFFTOP DR, Cincinnati, OH, USA"|39.15701|-84.653129|"locality,political"|"locality"
"RIDGE AV & ALAMO AV, Cincinnati, OH, USA"|"4263602955442639429181"|"RIDGE AV & ALAMO AV, Cincinnati, OH, USA"|39.18799|-84.429535|"locality,political"|"locality"
"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|"4694518173246950721359"|"BEECHMONT AV & BEACON ST, Cincinnati, OH, USA"|39.074658|-84.38265|"locality,political"|"locality"
"MINOT AV & 31ST AV, Cincinnati, OH, USA"|"4069328573242596575698"|"MINOT AV & 31ST AV, Cincinnati, OH, USA"|39.15273|-84.436725|"locality,political"|"locality"
"BEECHMAR DR & BEECHMONT AV, Cincinnati, OH, USA"|"4702975695047134977226"|"BEECHMAR DR & BEECHMONT AV, Cincinnati, OH, USA"|39.103324|-84.382785|"locality,political"|"locality"
"ASPASIA ST & ASPASIA ST TERM SW OF GOLDEN AV, Cincinnati, OH, USA"|"4084562509340983242810"|"ASPASIA ST & ASPASIA ST TERM SW OF GOLDEN AV, Cincinnati, OH, USA"|39.287656|-84.515808|"locality,political"|"locality"
"INGLENOOK PL & GRIEST AV, Cincinnati, OH, USA"|"4240443911142411169041"|"INGLENOOK PL & GRIEST AV, Cincinnati, OH, USA"|39.134132|-84.423509|"locality,political"|"locality"
"DEERING ST & DEERING ST TERM NE OF EASTERN AV, Cincinnati, OH, USA"|"4210479944642126600703"|"DEERING ST & DEERING ST TERM NE OF EASTERN AV, Cincinnati, OH, USA"|39.108092|-84.431438|"locality,political"|"locality"
"SUTTON RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA"|"4681591870646816068839"|"SUTTON RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA"|39.056007|-84.417518|"locality,political"|"locality"
"BROADWAY & NEW ST, Cincinnati, OH, USA"|"3358787840533590308446"|"BROADWAY & NEW ST, Cincinnati, OH, USA"|39.104063|-84.506929|"locality,political"|"locality"
"RALPH AV & GLENWAY AV, Cincinnati, OH, USA"|"2412633496024127984640"|"RALPH AV & GLENWAY AV, Cincinnati, OH, USA"|39.120453|-84.606886|"locality,political"|"locality"
"URWILER AV & HARRISON AV, Cincinnati, OH, USA"|"2383093584123832975546"|"URWILER AV & HARRISON AV, Cincinnati, OH, USA"|39.150833|-84.60656|"locality,political"|"locality"
"PEGGIE LN & HATMAKER ST, Cincinnati, OH, USA"|"2885965885229266018783"|"PEGGIE LN & HATMAKER ST, Cincinnati, OH, USA"|39.1037|-84.552145|"locality,political"|"locality"
"EILEEN DR & MADISON RD, Cincinnati, OH, USA"|"4069145494942595244500"|"EILEEN DR & MADISON RD, Cincinnati, OH, USA"|39.155958|-84.437569|"locality,political"|"locality"
"E 13TH ST & FRANK ST, Cincinnati, OH, USA"|"3359073080433597340924"|"E 13TH ST & FRANK ST, Cincinnati, OH, USA"|39.110907|-84.504643|"locality,political"|"locality"
"E LIBERTY ST & VON SEGGERN AL, Cincinnati, OH, USA"|"3367974155733681091544"|"E LIBERTY ST & VON SEGGERN AL, Cincinnati, OH, USA"|39.112721|-84.51377|"locality,political"|"locality"
"E LIBERTY ST & SYCAMORE ST, Cincinnati, OH, USA"|"3367841157433679741557"|"E LIBERTY ST & SYCAMORE ST, Cincinnati, OH, USA"|39.116009|-84.510511|"locality,political"|"locality"
"EILEEN DR & MARKBREIT AV, Cincinnati, OH, USA"|"4068967545240691454949"|"EILEEN DR & MARKBREIT AV, Cincinnati, OH, USA"|39.14936|-84.43594|"locality,political"|"locality"
"OBRYON ST & GRANDIN RD, Cincinnati, OH, USA"|"3752342843437525108599"|"OBRYON ST & GRANDIN RD, Cincinnati, OH, USA"|39.132767|-84.461143|"locality,political"|"locality"
"FINDLAY ST & VINE ST, Cincinnati, OH, USA"|"3306327300433063532848"|"FINDLAY ST & VINE ST, Cincinnati, OH, USA"|39.15089|-84.509976|"locality,political"|"locality"
"MERCER ST & VINE ST, Cincinnati, OH, USA"|"3316713077633167660457"|"MERCER ST & VINE ST, Cincinnati, OH, USA"|39.191702|-84.482892|"locality,political"|"locality"
"STETTINIUS AV & OBSERVATORY AV, Cincinnati, OH, USA"|"4075851036940759231247"|"STETTINIUS AV & OBSERVATORY AV, Cincinnati, OH, USA"|39.136435|-84.448692|"locality,political"|"locality"
"KIPLINGTON DR & W NORTH BEND RD, Cincinnati, OH, USA"|"2803077274727934393375"|"KIPLINGTON DR & W NORTH BEND RD, Cincinnati, OH, USA"|39.164493|-84.605982|"locality,political"|"locality"
"SPENCERHILL LN & DELTA AV, Cincinnati, OH, USA"|"4230146633842308196811"|"SPENCERHILL LN & DELTA AV, Cincinnati, OH, USA"|39.116248|-84.440423|"locality,political"|"locality"
"HYDE PARK AV & GARLAND AV, Cincinnati, OH, USA"|"4067724499340677445224"|"HYDE PARK AV & GARLAND AV, Cincinnati, OH, USA"|39.226155|-84.555865|"locality,political"|"locality"
"ROCKAWAY AV & HILLSIDE AV, Cincinnati, OH, USA"|"1528435278615285162345"|"ROCKAWAY AV & HILLSIDE AV, Cincinnati, OH, USA"|39.109732|-84.687561|"locality,political"|"locality"
"MONTGOMERY RD & ROBISON RD, Cincinnati, OH, USA"|"4284234771742943569688"|"MONTGOMERY RD & ROBISON RD, Cincinnati, OH, USA"|39.185919|-84.420326|"locality,political"|"locality"
"HILLSIDE AV & GRASSDALE LN, Cincinnati, OH, USA"|"1528713163515288341362"|"HILLSIDE AV & GRASSDALE LN, Cincinnati, OH, USA"|39.0784|-84.623391|"locality,political"|"locality"
"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|"1156632242911567662511"|"TWAIN AV & GRACELY DR, Cincinnati, OH, USA"|39.111886|-84.691397|"locality,political"|"locality"
"HILLSIDE AV & ANDERSON FERRY RD, Cincinnati, OH, USA"|"2015699943720191419099"|"HILLSIDE AV & ANDERSON FERRY RD, Cincinnati, OH, USA"|39.0785|-84.599978|"locality,political"|"locality"
"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"3276238629632762736606"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
"PARADROME ST & MARTIN DR, Cincinnati, OH, USA"|"3352575929037153283283"|"PARADROME ST & MARTIN DR, Cincinnati, OH, USA"|39.108078|-84.493607|"locality,political"|"locality"
"GLENMARY AV & BROOKLINE AV, Cincinnati, OH, USA"|"3275946356032768033517"|"GLENMARY AV & BROOKLINE AV, Cincinnati, OH, USA"|39.145666|-84.518958|"locality,political"|"locality"
"W 7TH ST & PLUM ST, Cincinnati, OH, USA"|"3315754812033162118198"|"W 7TH ST & PLUM ST, Cincinnati, OH, USA"|39.103148|-84.517252|"locality,political"|"locality"
"WOOSTER RD & MIAMI AV, Cincinnati, OH, USA"|"4568933835745691727931"|"WOOSTER RD & MIAMI AV, Cincinnati, OH, USA"|39.199763|-84.362163|"locality,political"|"locality"
