ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
1619,LAKEVILLE DR, CINCINNATI,OH,45233,39.114966,-84.657727,13,Car-Dependent,0,0,0,0
1620,BEECHMEADOW LN, CINCINNATI,OH,45238,39.114706,-84.613022,13,Car-Dependent,22,Somewhat Bikeable,0,0
1621,HICKORYWOOD CT, CINCINNATI,OH,45233,39.115176,-84.646215,11,Car-Dependent,0,0,0,0
1622,COVEDALE AVE, CINCINNATI,OH,45238,39.116149,-84.607318,37,Car-Dependent,37,Somewhat Bikeable,34,Some Transit
1623,FASHION AVE, CINCINNATI,OH,45238,39.114833,-84.619113,14,Car-Dependent,0,0,0,0
1624,ANDERSONFERRY RD, CINCINNATI,OH,45238,39.115855,-84.616427,1,Car-Dependent,1,Somewhat Bikeable,0,0
1625,HICKORYLAKE DR, CINCINNATI,OH,45233,39.114321,-84.646669,8,Car-Dependent,0,0,0,0
1626,TAHOE TE, CINCINNATI,OH,45238,39.117292,-84.629633,11,Car-Dependent,0,0,0,0
1627,BALMORAL DR, CINCINNATI,OH,45233,39.117469,-84.640098,8,Car-Dependent,0,0,0,0
1628,GREENERY LN, CINCINNATI,OH,45233,39.118125,-84.642274,43,Car-Dependent,Somewhat Bikeable,32,33,Some Transit
1630,CASSANDRA CT, CINCINNATI,OH,45238,39.118165,-84.618594,21,Car-Dependent,0,0,0,0
1631,FAIRWAYVIEW LN, CINCINNATI,OH,0,39.12011,-84.641869,14,Car-Dependent,0,0,0,0
1632,RIVERAMA DR, CINCINNATI,OH,45238,39.083225,-84.622789,1,Car-Dependent,0,0,0,0
1633,FRANCISRIDGE DR, CINCINNATI,OH,45238,39.081779,-84.609169,74,Very Walkable,Somewhat Bikeable,42,63,Good Transit
1634,SPYGLASS CT, CINCINNATI,OH,45238,39.085007,-84.6156,1,Car-Dependent,0,0,0,0
1635,GERTRUDEROSE LN, CINCINNATI,OH,45238,39.084353,-84.598095,11,Car-Dependent,0,0,0,0
1636,GREENWELL AVE, CINCINNATI,OH,45238,39.085885,-84.609299,22,Car-Dependent,0,0,0,0
1637,ASSISIKNOLL CT, CINCINNATI,OH,45238,39.083748,-84.612739,1,Car-Dependent,0,0,0,0
1638,PEDRETTI RD, CINCINNATI,OH,45238,39.085034,-84.600735,17,Car-Dependent,0,0,0,0
1639,SILVERSPRING DR, CINCINNATI,OH,45238,39.085295,-84.592066,14,Car-Dependent,Somewhat Bikeable,5,0,0
1640,ASSISIVIEW CT, CINCINNATI,OH,45238,39.084462,-84.613188,12,Car-Dependent,0,0,0,0
1641,YORKWOOD LN, CINCINNATI,OH,45238,39.084875,-84.593984,16,Car-Dependent,0,0,0,0
1642,IHLE DR, CINCINNATI,OH,45238,39.086405,-84.60431,32,Car-Dependent,0,0,0,0
1643,SOLARAMA CT, CINCINNATI,OH,45238,39.085607,-84.625496,12,Car-Dependent,0,0,0,0
1644,HALIDONHILL LN, CINCINNATI,OH,45238,39.086397,-84.611529,34,Car-Dependent,0,0,0,0
1645,JUPITER DR, CINCINNATI,OH,45238,39.088156,-84.605345,42,Car-Dependent,0,0,0,0
1646,CLAREKNOLL CT, CINCINNATI,OH,45238,39.087548,-84.608465,17,Car-Dependent,0,0,0,0
1647,PANTHER CT, CINCINNATI,OH,45238,39.112995,-84.580664,67,Somewhat Walkable,45,Somewhat Bikeable,0,0
1648,BROOKFOREST DR, CINCINNATI,OH,45238,39.088301,-84.622335,33,Car-Dependent,0,0,0,0
1649,SHAKER CT, CINCINNATI,OH,45238,39.089664,-84.621988,25,Car-Dependent,0,0,0,0
1650,PARKTRAIL LN, CINCINNATI,OH,45238,39.089245,-84.590975,19,Car-Dependent,0,0,0,0
1651,KATIEBUD DR, CINCINNATI,OH,45238,39.092042,-84.632487,8,Car-Dependent,0,0,0,0
1652,PARKTRACE CT, CINCINNATI,OH,45238,39.08994,-84.590982,21,Car-Dependent,0,0,0,0
1653,PEDRETTI AVE, CINCINNATI,OH,45238,39.09137,-84.600012,74,Very Walkable,42,Somewhat Bikeable,0,0
1654,DON LN, CINCINNATI,OH,45238,39.091482,-84.604697,44,Car-Dependent,0,0,0,0
1655,CHARINGCROSS CT, CINCINNATI,OH,45238,39.089832,-84.609602,45,Car-Dependent,0,0,0,0
1656,ROBBEN LN, CINCINNATI,OH,45238,39.091621,-84.602085,38,Car-Dependent,0,0,0,0
1657,ANDERS CT, CINCINNATI,OH,45238,39.090699,-84.620038,48,Car-Dependent,0,0,0,0
1658,APPLECREEK CT, CINCINNATI,OH,45238,39.092193,-84.621529,49,Car-Dependent,0,0,0,0
1659,MARBILL LN, CINCINNATI,OH,45238,39.093024,-84.619268,59,Somewhat Walkable,0,0,0,0
1660,GLENOAKS DR, CINCINNATI,OH,45238,39.09341,-84.612822,63,Somewhat Walkable,0,0,0,0
1661,MORRVUE DR, CINCINNATI,OH,45238,39.093925,-84.624698,36,Car-Dependent,0,0,0,0
1663,MARDON PL, CINCINNATI,OH,45205,39.10189,-84.585324,17,Car-Dependent,17,Somewhat Bikeable,0,0
1664,SUNAIRE TE, CINCINNATI,OH,45238,39.095535,-84.62872,16,Car-Dependent,0,0,0,0
1665,VISCOUNT DR, CINCINNATI,OH,45238,39.095403,-84.625669,2,Car-Dependent,0,0,0,0
1666,GLENHAVEN RD, CINCINNATI,OH,45238,39.086513,-84.590407,15,Car-Dependent,0,0,0,0
1667,COPPERFIELD LN, CINCINNATI,OH,45238,39.087177,-84.590929,15,Car-Dependent,0,0,0,0
1668,DELRYAN DR, CINCINNATI,OH,45238,39.090245,-84.592056,23,Car-Dependent,0,0,0,0
1669,CHAMPDALE LN, CINCINNATI,OH,45238,39.089063,-84.591819,2,Car-Dependent,0,0,0,0
1670,SKYLARK DR, CINCINNATI,OH,45238,39.100958,-84.588698,16,Car-Dependent,0,0,0,0
1671,BOYNE CT, CINCINNATI,OH,45238,39.089944,-84.592789,23,Car-Dependent,0,0,0,0
1672,PAUL RD, CINCINNATI,OH,0,39.236116,-84.609697,13,Car-Dependent,0,0,0,0
1673,FAIRDALE CT, CINCINNATI,OH,45238,39.084914,-84.594125,16,Car-Dependent,0,0,0,0
1674,VALENCE DR, CINCINNATI,OH,45238,39.091997,-84.594804,29,Car-Dependent,0,0,0,0
1675,MAYHEW AVE, CINCINNATI,OH,45238,39.095533,-84.594101,24,Car-Dependent,23,Somewhat Bikeable,26,Some Transit
1676,CLOVERHILL TE, CINCINNATI,OH,45238,39.266687,-84.608098,14,Car-Dependent,0,0,0,0
1677,SAMOHTRIDGE RD, CINCINNATI,OH,45238,39.096698,-84.590347,19,Car-Dependent,0,0,0,0
1678,STDOMINIC DR, CINCINNATI,OH,45238,39.092962,-84.597238,34,Car-Dependent,0,0,0,0
1680,WILKE DR, CINCINNATI,OH,45238,39.097959,-84.601908,43,Car-Dependent,0,0,0,0
1681,FOLEY RD, CINCINNATI,OH,45238,39.103782,-84.597035,27,Car-Dependent,24,Somewhat Bikeable,0,0
1683,PALMERSTON DR, CINCINNATI,OH,45238,39.098615,-84.615727,21,Car-Dependent,0,0,0,0
1684,WOODLANDSRIDGE DR, CINCINNATI,OH,0,39.097037,-84.632507,12,Car-Dependent,0,0,0,0
1685,LEATH AVE, CINCINNATI,OH,45238,39.097758,-84.591838,22,Car-Dependent,23,Somewhat Bikeable,0,0
1686,HILLSIDE AVE, CINCINNATI,OH,0,39.080843,-84.630432,55,Somewhat Walkable,0,0,0,0
1688,KITTY LN, CINCINNATI,OH,45238,39.097113,-84.597346,26,Car-Dependent,26,Somewhat Bikeable,0,0
1690,HAPPY DR, CINCINNATI,OH,45238,39.097167,-84.620218,53,Somewhat Walkable,0,0,0,0
1691,FEHR RD, CINCINNATI,OH,45238,39.100465,-84.599994,33,Car-Dependent,0,0,0,0
1692,FOLELY RD, CINCINNATI,OH,0,39.156411,-84.629505,54,Somewhat Walkable,0,0,0,0
1693,SUNLAND DR, CINCINNATI,OH,45238,39.096843,-84.627386,12,Car-Dependent,0,0,0,0
1694,SHADYLAWN TE, CINCINNATI,OH,45238,39.26802,-84.613129,5,Car-Dependent,0,0,0,0
1695,DEBONHILL CT, CINCINNATI,OH,45238,39.096116,-84.62189,38,Car-Dependent,0,0,0,0
1696,ROSEMONT AVE, CINCINNATI,OH,45205,39.101168,-84.583852,13,Car-Dependent,0,0,0,0
1697,BASIL LN, CINCINNATI,OH,45238,39.099392,-84.602255,31,Car-Dependent,0,0,0,0
1698,SAPPHIRE LN, CINCINNATI,OH,45238,39.088807,-84.605272,42,Car-Dependent,0,0,0,0
1699,BURHEN DR, CINCINNATI,OH,45238,39.097709,-84.588716,13,Car-Dependent,0,0,0,0
1700,NARCISSUS LN, CINCINNATI,OH,45238,39.088133,-84.60559,42,Car-Dependent,0,0,0,0
1701,RIVERWATCH DR, CINCINNATI,OH,45238,39.081105,-84.612286,7,Car-Dependent,4,Somewhat Bikeable,0,0
1702,DUEBBER DR, CINCINNATI,OH,45238,39.101661,-84.606262,37,Car-Dependent,0,0,0,0
1703,POINSETTIA DR, CINCINNATI,OH,45238,39.097343,-84.606585,53,Somewhat Walkable,0,0,0,0
1704,TROUBADOR CT, CINCINNATI,OH,45238,39.084974,-84.608288,22,Car-Dependent,0,0,0,0
1705,SCHROER AVE, CINCINNATI,OH,45238,39.092488,-84.608388,38,Car-Dependent,0,0,0,0
1706,FRANCISVIEW DR, CINCINNATI,OH,0,39.080509,-84.610556,5,Car-Dependent,1,Somewhat Bikeable,0,0
1707,MENTOLA AVE, CINCINNATI,OH,45205,39.101991,-84.582942,17,Car-Dependent,1,Somewhat Bikeable,0,0
1708,CHANTILLY DR, CINCINNATI,OH,45238,39.091162,-84.609141,54,Somewhat Walkable,0,0,0,0
1709,DONLAR AVE, CINCINNATI,OH,45238,39.100709,-84.608494,15,Car-Dependent,0,0,0,0
1710,DELLERSGLEN DR, CINCINNATI,OH,45238,39.106891,-84.60833,19,Car-Dependent,29,Somewhat Bikeable,0,0
1711,ALVERNORIDGE DR, CINCINNATI,OH,45238,39.083347,-84.609422,16,Car-Dependent,0,0,0,0
1712,BONAVENTURE CT, CINCINNATI,OH,45238,39.084331,-84.609665,16,Car-Dependent,0,0,0,0
1713,GILES CT, CINCINNATI,OH,45238,39.088788,-84.610211,38,Car-Dependent,0,0,0,0
1714,CLAREVALLEY DR, CINCINNATI,OH,45238,39.082886,-84.610407,1,Car-Dependent,0,0,0,0
1716,CLEVESWARSAW PK, CINCINNATI,OH,45238,39.300718,-84.488472,3,Car-Dependent,0,0,0,0
1717,ORANGELAWN DR, CINCINNATI,OH,45238,39.08851,-84.614038,27,Car-Dependent,0,0,0,0
1718,WOODHURST CT, CINCINNATI,OH,45238,39.100118,-84.60792,13,Car-Dependent,0,0,0,0
1719,TIMBERDALE CT, CINCINNATI,OH,45238,39.087042,-84.612845,28,Car-Dependent,0,0,0,0
1720,FRANCISVALLEY CT, CINCINNATI,OH,45238,39.087757,-84.610604,38,Car-Dependent,0,0,0,0
1721,RENTZ PL, CINCINNATI,OH,45238,39.100511,-84.597039,28,Car-Dependent,32,Somewhat Bikeable,0,0
1722,OLDOAK TL, CINCINNATI,OH,0,39.112127,-84.599705,48,Car-Dependent,41,Somewhat Bikeable,35,Some Transit
1723,CLAYMORE TE, CINCINNATI,OH,45238,39.242308,-84.49582,1,Car-Dependent,0,0,0,0
1724,GROSSEPOINTE LN, CINCINNATI,OH,45238,39.090662,-84.612545,5,Car-Dependent,0,0,0,0
1725,BALLANTRAE CT, CINCINNATI,OH,45238,39.09146,-84.614728,54,Somewhat Walkable,0,0,0,0
1727,CLARERIDGE CT, CINCINNATI,OH,45238,39.081577,-84.614355,4,Car-Dependent,1,Somewhat Bikeable,0,0
1728,IVORY CT, CINCINNATI,OH,45238,39.099865,-84.608882,15,Car-Dependent,0,0,0,0
1729,MONTVIEW CT, CINCINNATI,OH,45238,39.100921,-84.632531,9,Car-Dependent,0,0,0,0
1730,WHITMORE DR, CINCINNATI,OH,45238,39.08693,-84.615033,27,Car-Dependent,0,0,0,0
1731,HIBERNIA DR, CINCINNATI,OH,45238,39.099785,-84.624343,22,Car-Dependent,0,0,0,0
1732,FARMHOUSE LN, CINCINNATI,OH,0,39.097614,-84.615953,51,Somewhat Walkable,0,0,0,0
1733,GLENCREEK DR, CINCINNATI,OH,0,39.132253,-84.616918,57,Somewhat Walkable,42,Somewhat Bikeable,47,Some Transit
1734,WOODLAKE DR, CINCINNATI,OH,45238,39.099665,-84.614791,21,Car-Dependent,0,0,0,0
1735,SERENADE DR, CINCINNATI,OH,45238,39.106286,-84.614092,12,Car-Dependent,0,0,0,0
1736,ANDY CT, CINCINNATI,OH,45238,39.113851,-84.615396,17,Car-Dependent,24,Somewhat Bikeable,0,0
1737,ROMANCE LN, CINCINNATI,OH,45238,39.100296,-84.617757,48,Car-Dependent,0,0,0,0
1738,PLUMRIDGE DR, CINCINNATI,OH,45238,39.105464,-84.618493,27,Car-Dependent,0,0,0,0
1739,BRIARHILL DR, CINCINNATI,OH,45238,39.090742,-84.619745,48,Car-Dependent,0,0,0,0
1740,TEABERRY LN, CINCINNATI,OH,45238,39.099614,-84.618851,38,Car-Dependent,0,0,0,0
1741,CLEANDER DR, CINCINNATI,OH,45238,39.116364,-84.617341,19,Car-Dependent,0,0,0,0
1742,DELHILL DR, CINCINNATI,OH,45238,39.108876,-84.617917,9,Car-Dependent,0,0,0,0
1743,PLOVER LN, CINCINNATI,OH,45238,39.10217,-84.618669,42,Car-Dependent,0,0,0,0
1744,LILIBET CT, CINCINNATI,OH,45238,39.115346,-84.618435,17,Car-Dependent,0,0,0,0
1745,GANDER DR, CINCINNATI,OH,45238,39.102864,-84.619285,27,Car-Dependent,0,0,0,0
1746,RAWHIDE CT, CINCINNATI,OH,45238,39.118122,-84.622389,15,Car-Dependent,0,0,0,0
1747,MEADOWOOD CT, CINCINNATI,OH,45238,39.106279,-84.619696,16,Car-Dependent,0,0,0,0
1749,CASUAL CT, CINCINNATI,OH,45238,39.11433,-84.621103,17,Car-Dependent,0,0,0,0
1750,PEMBINA DR, CINCINNATI,OH,45238,39.101491,-84.621072,23,Car-Dependent,0,0,0,0
1751,BOUTIQUE CT, CINCINNATI,OH,45238,39.115042,-84.620541,17,Car-Dependent,0,0,0,0
1752,CANNAS DR, CINCINNATI,OH,45238,39.097309,-84.623399,36,Car-Dependent,0,0,0,0
1753,STYLE LN, CINCINNATI,OH,45238,39.113403,-84.621122,17,Car-Dependent,0,0,0,0
1754,LARIAT DR, CINCINNATI,OH,45238,39.11721,-84.621934,15,Car-Dependent,0,0,0,0
1755,BONITA DR, CINCINNATI,OH,45238,39.093758,-84.623651,36,Car-Dependent,0,0,0,0
1756,TILBURY CT, CINCINNATI,OH,45238,39.101811,-84.623314,18,Car-Dependent,0,0,0,0
1757,WOODLANDSPATH LN, CINCINNATI,OH,0,39.291773,-84.327403,35,Car-Dependent,0,0,0,0
1758,STARCREST DR, CINCINNATI,OH,45238,39.095835,-84.625599,2,Car-Dependent,0,0,0,0
1759,DENGAIL DR, CINCINNATI,OH,45238,39.110117,-84.624704,3,Car-Dependent,0,0,0,0
1760,ALOMAR DR, CINCINNATI,OH,45238,39.100281,-84.625738,17,Car-Dependent,0,0,0,0
1761,REDOAK DR, CINCINNATI,OH,45238,39.090648,-84.627122,1,Car-Dependent,0,0,0,0
1762,PALISADES DR, CINCINNATI,OH,45238,39.084468,-84.629065,4,Car-Dependent,0,0,0,0
1763,TIMBERTOP CT, CINCINNATI,OH,0,39.156411,-84.629505,54,Somewhat Walkable,0,0,0,0
1764,REVMAL LN, CINCINNATI,OH,45238,39.108584,-84.626539,4,Car-Dependent,0,0,0,0
1765,COVE CT, CINCINNATI,OH,45238,39.113449,-84.626656,11,Car-Dependent,0,0,0,0
1766,ORCHARDVIEW PL, CINCINNATI,OH,45238,39.076969,-84.303865,41,Car-Dependent,0,0,0,0
1767,PICUDA CT, CINCINNATI,OH,45238,39.101698,-84.618493,42,Car-Dependent,0,0,0,0
1768,STOKESWOOD CT, CINCINNATI,OH,45238,39.115596,-84.626819,8,Car-Dependent,0,0,0,0
1769,TIMBERWAY CT, CINCINNATI,OH,0,39.096659,-84.632962,14,Car-Dependent,0,0,0,0
1770,LIBBEJO DR, CINCINNATI,OH,45233,39.103726,-84.641249,11,Car-Dependent,0,0,0,0
1771,VICTORY DR, CINCINNATI,OH,0,39.156444,-84.633843,43,Car-Dependent,0,0,0,0
1772,HOLLOWVIEW CT, CINCINNATI,OH,0,39.110546,-84.633873,38,Car-Dependent,0,0,0,0
1773,VICTORYVIEW LN, CINCINNATI,OH,45233,39.109515,-84.633782,45,Car-Dependent,0,0,0,0
1776,FOURSON DR, CINCINNATI,OH,45233,39.106817,-84.638539,25,Car-Dependent,0,0,0,0
1777,FAYSEL DR, CINCINNATI,OH,45233,39.108381,-84.638734,19,Car-Dependent,0,0,0,0
1778,CHAPELHILL DR, CINCINNATI,OH,45233,39.10454,-84.643144,8,Car-Dependent,0,0,0,0
1779,CHAPELVIEW CT, CINCINNATI,OH,45233,39.104496,-84.643405,8,Car-Dependent,0,0,0,0
1780,JUDY LN, CINCINNATI,OH,45238,39.103824,-84.606923,28,Car-Dependent,33,Somewhat Bikeable,0,0
1781,STILLWATER DR, CINCINNATI,OH,45238,39.103463,-84.614818,31,Car-Dependent,0,0,0,0
1782,CHAPELACRES CT, CINCINNATI,OH,45233,39.105023,-84.643829,8,Car-Dependent,0,0,0,0
1784,HICKORYTREE CT, CINCINNATI,OH,45233,39.116993,-84.647489,6,Car-Dependent,0,0,0,0
1785,CHRISTOPHER LN, CINCINNATI,OH,45233,39.112612,-84.650158,15,Car-Dependent,0,0,0,0
1786,GENENBILL DR, CINCINNATI,OH,45238,39.10544,-84.625743,14,Car-Dependent,0,0,0,0
1787,HIGHCEDAR CT, CINCINNATI,OH,45233,39.111079,-84.655901,11,Car-Dependent,0,0,0,0
1788,TURTLEDOVE CT, CINCINNATI,OH,45233,39.116239,-84.656006,19,Car-Dependent,0,0,0,0
1789,SWANBROOK LN, CINCINNATI,OH,45233,39.117466,-84.657141,8,Car-Dependent,0,0,0,0
1791,GARDENLAKE CT, CINCINNATI,OH,45233,39.115398,-84.65855,63,Somewhat Walkable,47,Somewhat Bikeable,0,0
1792,HEAVENLY LN, CINCINNATI,OH,45238,39.105096,-84.610847,24,Car-Dependent,0,0,0,0
1793,UPPER RD, CINCINNATI,OH,45233,39.119352,-84.662095,15,Car-Dependent,0,0,0,0
1794,TIMBERHILL CT, CINCINNATI,OH,45233,39.116951,-84.662143,9,Car-Dependent,0,0,0,0
1795,MAPLETON AVE, CINCINNATI,OH,45233,39.114079,-84.662977,8,Car-Dependent,0,0,0,0
1796,SIMON DR, CINCINNATI,OH,45233,39.115247,-84.663252,9,Car-Dependent,0,0,0,0
1797,THUNDERHILL LN, CINCINNATI,OH,45233,39.116109,-84.665703,4,Car-Dependent,0,0,0,0
1798,WOODYHILL DR, CINCINNATI,OH,45238,39.105813,-84.620074,13,Car-Dependent,0,0,0,0
1799,SANDOVER DR, CINCINNATI,OH,45233,39.111502,-84.676595,1,Car-Dependent,0,0,0,0
1800,KENTFORD CT, CINCINNATI,OH,45233,39.109958,-84.678771,0,Car-Dependent,0,Somewhat Bikeable,25,Some Transit
1801,LULLABY CT, CINCINNATI,OH,45238,39.105714,-84.612092,25,Car-Dependent,0,0,0,0
1802,CONINA DR, CINCINNATI,OH,45233,39.167602,-84.520138,44,Car-Dependent,55,Bikeable,4,Some Transit
1803,CANDLERIDGE DR, CINCINNATI,OH,45233,39.109244,-84.66787,2,Car-Dependent,0,0,0,0
1804,ARBORRUN DR, CINCINNATI,OH,45233,39.109433,-84.653766,14,Car-Dependent,0,0,0,0
1805,SERBEN DR, CINCINNATI,OH,45233,39.10795,-84.642064,18,Car-Dependent,0,0,0,0
1806,TRIO CT, CINCINNATI,OH,45238,39.104138,-84.514878,98,Walker's Paradise,53,Bikeable,82,Excellent Transit
1807,IVYHILL DR, CINCINNATI,OH,45238,39.107749,-84.621063,18,Car-Dependent,0,0,0,0
1808,STONEBRIDGE DR, CINCINNATI,OH,45233,39.109216,-84.647871,5,Car-Dependent,0,0,0,0
1809,SARAHJOY CT, CINCINNATI,OH,45238,39.10731,-84.608221,26,Car-Dependent,28,Somewhat Bikeable,3,Some Transit
1810,HIDDENLAKE LN, CINCINNATI,OH,0,39.108377,-84.631369,30,Car-Dependent,0,0,0,0
1811,MARTINI RD, CINCINNATI,OH,45233,39.111576,-84.674376,1,Car-Dependent,0,0,0,0
1812,ALLENWOOD CT, CINCINNATI,OH,45238,39.10845,-84.614121,8,Car-Dependent,0,0,0,0
1813,CEDARPARK DR, CINCINNATI,OH,45233,39.111417,-84.656416,9,Car-Dependent,0,0,0,0
1814,SUNCREEK CT, CINCINNATI,OH,45238,39.108711,-84.61133,7,Car-Dependent,0,0,0,0
1815,SUNDANCE DR, CINCINNATI,OH,45233,39.113706,-84.669113,3,Car-Dependent,0,0,0,0
1816,GLENEAGLE CT, CINCINNATI,OH,0,39.113656,-84.262653,1,Car-Dependent,0,0,0,0
1817,VILLAVIEW CT, CINCINNATI,OH,0,39.113526,-84.262546,1,Car-Dependent,0,0,0,0
1818,HILLIARD DR, CINCINNATI,OH,45238,39.113119,-84.628896,7,Car-Dependent,0,0,0,0
1819,DEVILSBACKBONE RD, CINCINNATI,OH,45233,39.112601,-84.637871,12,Car-Dependent,0,0,0,0
1820,PINEKNOT DR, CINCINNATI,OH,45238,39.11352,-84.63236,29,Car-Dependent,0,0,0,0
1822,FOSTERSPOINT , CINCINNATI,OH,0,39.112657,-84.269568,12,Car-Dependent,0,0,0,0
1823,RIVERSIDE DR, CINCINNATI,OH,0,39.107276,-84.492878,59,Somewhat Walkable,0,0,0,0
1824,WILMER AVE, CINCINNATI,OH,45226,39.101877,-84.432948,12,Car-Dependent,0,0,0,0
1826,STRADER AVE, CINCINNATI,OH,45226,39.115905,-84.444025,35,Car-Dependent,58,Bikeable,26,Some Transit
1827,CALVINCLIFF LN, CINCINNATI,OH,0,39.120001,-84.485761,57,Somewhat Walkable,25,Somewhat Bikeable,47,Some Transit
1828,WORTH ST, CINCINNATI,OH,45226,39.115486,-84.443204,39,Car-Dependent,6,Bikeable,25,Some Transit
1829,CONGRESS AVE, CINCINNATI,OH,45226,39.113401,-84.438642,51,Somewhat Walkable,62,Bikeable,25,Some Transit
1830,HOFF AVE, CINCINNATI,OH,45202,39.123706,-84.457546,14,Car-Dependent,10,Somewhat Bikeable,0,0
1832,COLLINS AVE, CINCINNATI,OH,45202,39.124111,-84.469376,36,Car-Dependent,15,Somewhat Bikeable,42,Some Transit
1834,ADAMSCROSSING , CINCINNATI,OH,0,39.11363,-84.262772,1,Car-Dependent,0,0,0,0
1835,LEHMAN RD, CINCINNATI,OH,0,39.112657,-84.269568,61,Somewhat Walkable,32,Somewhat Bikeable,0,0
1836,PURCELL AVE, CINCINNATI,OH,45205,39.099078,-84.565351,32,Car-Dependent,29,Somewhat Bikeable,34,Some Transit
1838,DELMONTE PL, CINCINNATI,OH,45205,39.110185,-84.565138,76,Very Walkable,45,Somewhat Bikeable,38,Some Transit
1839,FAIRBANKS AVE, CINCINNATI,OH,45205,39.110609,-84.568193,10,Car-Dependent,Somewhat Bikeable,4,16,Minimal Transit
1840,GRAND AVE, CINCINNATI,OH,45204,39.111531,-84.601304,67,Somewhat Walkable,0,0,0,0
1841,STURM ST, CINCINNATI,OH,45205,39.070335,-84.377474,37,Car-Dependent,0,0,0,0
1842,UNDERWOOD PL, CINCINNATI,OH,45204,39.110158,-84.558649,68,Somewhat Walkable,34,Somewhat Bikeable,41,Some Transit
1843,WOODLAWN AVE, CINCINNATI,OH,45205,39.110461,-84.567079,53,Somewhat Walkable,0,0,0,0
1844,ROSS AVE, CINCINNATI,OH,45205,39.106377,-84.515898,45,Car-Dependent,40,Somewhat Bikeable,0,0
1845,PARKSON PL, CINCINNATI,OH,45204,39.110017,-84.559643,72,Very Walkable,38,Somewhat Bikeable,41,Some Transit
1846,MCPHERSON AVE, CINCINNATI,OH,45205,39.11116,-84.570414,78,Very Walkable,39,Somewhat Bikeable,36,Some Transit
1847,CONSIDINE AVE, CINCINNATI,OH,45205,39.110397,-84.56292,69,Somewhat Walkable,42,Somewhat Bikeable,39,Some Transit
1848,WELLS ST, CINCINNATI,OH,45205,39.105897,-84.569893,67,Somewhat Walkable,4,Somewhat Bikeable,36,Some Transit
1850,MANSION AVE, CINCINNATI,OH,45205,39.11199,-84.565903,67,Somewhat Walkable,37,Somewhat Bikeable,38,Some Transit
1851,BLANCHARD AVE, CINCINNATI,OH,45205,39.113553,-84.56591,66,Somewhat Walkable,32,Somewhat Bikeable,37,Some Transit
1852,ELBERON AVE, CINCINNATI,OH,45205,39.113926,-84.564906,45,Car-Dependent,Somewhat Bikeable,13,39,Some Transit
1853,DROTT AVE, CINCINNATI,OH,45205,39.114094,-84.568738,7,Somewhat Walkable,32,Somewhat Bikeable,35,Some Transit
1855,RIDLEN AVE, CINCINNATI,OH,45205,39.114343,-84.572573,73,Very Walkable,4,Somewhat Bikeable,35,Some Transit
1856,BEECH AVE, CINCINNATI,OH,45205,39.117052,-84.57691,54,Somewhat Walkable,0,0,0,0
1858,BEECH , CINCINNATI,OH,45205,39.087133,-84.296745,15,Car-Dependent,0,0,0,0
1859,MANSS AVE, CINCINNATI,OH,45205,39.117605,-84.577784,59,Somewhat Walkable,37,Somewhat Bikeable,34,Some Transit
1860,MINION AVE, CINCINNATI,OH,45205,39.116892,-84.576137,57,Somewhat Walkable,34,Somewhat Bikeable,34,Some Transit
1861,QUEBEC RD, CINCINNATI,OH,45205,39.116909,-84.57491,31,Car-Dependent,10,Somewhat Bikeable,0,0
1862,WYOMING AVE, CINCINNATI,OH,45205,39.117471,-84.575149,44,Car-Dependent,Somewhat Bikeable,8,33,Some Transit
1863,ATSON LN, CINCINNATI,OH,45205,39.118056,-84.572786,42,Car-Dependent,26,Somewhat Bikeable,35,Some Transit
1865,PATRICK DR, CINCINNATI,OH,0,39.11922,-84.560232,36,Car-Dependent,25,Somewhat Bikeable,0,0
1871,WARSAW AVE, CINCINNATI,OH,45204,39.107179,-84.554994,57,Somewhat Walkable,25,Somewhat Bikeable,42,Some Transit
1873,RING PL, CINCINNATI,OH,45204,39.110812,-84.556688,58,Somewhat Walkable,21,Somewhat Bikeable,41,Some Transit
1874,MORROW PL, CINCINNATI,OH,0,39.108535,-84.557761,67,Somewhat Walkable,34,Somewhat Bikeable,0,0
1876,PRICE AVE, CINCINNATI,OH,45204,39.106753,-84.55796,67,Somewhat Walkable,38,Somewhat Bikeable,0,0
1877,BODLEY AVE, CINCINNATI,OH,45205,39.10227,-84.558582,49,Car-Dependent,18,Somewhat Bikeable,41,Some Transit
1879,EIGHTH ST, CINCINNATI,OH,45204,39.105588,-84.559043,45,Car-Dependent,32,Somewhat Bikeable,0,0
1881,CLAYPOLE AVE, CINCINNATI,OH,45204,39.113765,-84.555615,46,Car-Dependent,16,Somewhat Bikeable,4,Some Transit
1882,STERRETT AVE, CINCINNATI,OH,45204,39.112978,-84.556363,56,Somewhat Walkable,29,Somewhat Bikeable,41,Some Transit
1886,MURDOCK AVE, CINCINNATI,OH,45205,39.097473,-84.563195,32,Car-Dependent,1,Somewhat Bikeable,35,Some Transit
1887,BREVIER AVE, CINCINNATI,OH,45205,39.111719,-84.562953,69,Somewhat Walkable,42,Somewhat Bikeable,39,Some Transit
1888,BASSETT RD, CINCINNATI,OH,45205,39.100681,-84.5641,45,Car-Dependent,33,Somewhat Bikeable,36,Some Transit
