"srvy_address","strsegid","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"WALNUT ST & E 4TH ST, Cincinnati, OH, USA","3357752746133578267059","WALNUT ST & E 4TH ST, Cincinnati, OH, USA",39.103262,-84.501398,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.179940110369759,590024,39.1029942427687,-84.5008637531787,"Mt. Adams",274619
"DOERR AL & W 9TH ST, Cincinnati, OH, USA","3316684891333168958948","DOERR AL & W 9TH ST, Cincinnati, OH, USA",39.105134,-84.515678,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.122682067773326,660025,39.1052485176777,-84.5166782437338,"Central Business District",273189
"WALNUT ST & E 3RD ST, Cincinnati, OH, USA","3327445652333479046603","WALNUT ST & E 3RD ST, Cincinnati, OH, USA",39.099661,-84.505821,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.11479790120566,610023,39.1007456796175,-84.5053821788555,"Central Business District",273189
"E 2ND ST & WALNUT ST, Cincinnati, OH, USA","3327494625933479536339","E 2ND ST & WALNUT ST, Cincinnati, OH, USA",39.09496,-84.526775,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.09590248839977,700020,39.0939999898756,-84.5257150962056,"Central Business District",273189
"W 3RD ST & VINE ST, Cincinnati, OH, USA","3326989643633274456523","W 3RD ST & VINE ST, Cincinnati, OH, USA",39.09869,-84.512363,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.11867341455112,640022,39.0984975088131,-84.5121598176844,"Central Business District",273189
"ROSA PARKS ST & E 2ND ST, Cincinnati, OH, USA","3327037618133274946259","ROSA PARKS ST & E 2ND ST, Cincinnati, OH, USA",39.09496,-84.526775,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.09590248839977,700020,39.0939999898756,-84.5257150962056,"Central Business District",273189
"W 7TH ST & ELM ST, Cincinnati, OH, USA","3316211819833162497951","W 7TH ST & ELM ST, Cincinnati, OH, USA",39.103148,-84.517252,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.0997335247522626,660024,39.1029985156525,-84.5166782437379,"Central Business District",273189
"RIDGE AV & CINC|COLUTP CORPLINE, Cincinnati, OH, USA","4272299347242723023384","RIDGE AV & CINC|COLUTP CORPLINE, Cincinnati, OH, USA",39.18799,-84.429535,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.112558821596911,270061,39.1861975463565,-84.4285689839155,"Pleasant Ridge",202946
"SUTTON AV & GLADE AV, Cincinnati, OH, USA","4691664929446928309161","SUTTON AV & GLADE AV, Cincinnati, OH, USA",39.081058,-84.394537,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.0999349173943775,120014,39.0804102181971,-84.3946808545465,"Mt. Washington",274624
"ERICH KUNZEL WY & ELM ST, Cincinnati, OH, USA","3315993945633160259300","ERICH KUNZEL WY & ELM ST, Cincinnati, OH, USA",39.098846,-84.515727,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.170352689669062,660022,39.0984985115998,-84.5166782437462,"Central Business District",273189
"POLK ST & VINE ST, Cincinnati, OH, USA","3297079573833775536517","POLK ST & VINE ST, Cincinnati, OH, USA",39.123961,-84.514376,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.113160776580201,650033,39.1232480541718,-84.5144190306512,"Mt. Auburn",274621
"DRAKE AV & MADISON RD, Cincinnati, OH, USA","4259715465842599664870","DRAKE AV & MADISON RD, Cincinnati, OH, USA",39.144494,-84.435654,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.127035498600043,300042,39.1434538043646,-84.4353466140695,"Hyde Park",201414
"PLAZA AV & BEECHMONT AV, Cincinnati, OH, USA","4703290484547032904089","PLAZA AV & BEECHMONT AV, Cincinnati, OH, USA",39.123025,-84.418471,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.0486547020782895,230033,39.1231885302615,-84.4195321461322,"Mt. Lookout",274623
"W ELDER ST & VINE ST, Cincinnati, OH, USA","3306371273633065412745","W ELDER ST & VINE ST, Cincinnati, OH, USA",39.15089,-84.509976,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.100082984924661,630045,39.1502469878526,-84.5099006045931,"Avondale",199345
"ACADEMY AV & ST LAWRENCE AV, Cincinnati, OH, USA","2498694099025087711781","ACADEMY AV & ST LAWRENCE AV, Cincinnati, OH, USA",39.106657,-84.579357,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.101260355018107,940026,39.107494246672,-84.5799362107732,"West Price HIll",275981
"WALNUT ST & E 5TH ST, Cincinnati, OH, USA","3357752746133582117563","WALNUT ST & E 5TH ST, Cincinnati, OH, USA",39.10188,-84.508142,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.133965827080759,620024,39.1029963356098,-84.5076413917523,"Central Business District",273189
"ORMOND AV & LUDLOW AV, Cincinnati, OH, USA","3285192261832752363006","ORMOND AV & LUDLOW AV, Cincinnati, OH, USA",39.142728,-84.52157,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.120301448205502,680042,39.1434993806495,-84.5211966698527,"Clifton",200052
"WOODFORD RD & GRAND VISTA AV, Cincinnati, OH, USA","4283063582942836885773","WOODFORD RD & GRAND VISTA AV, Cincinnati, OH, USA",39.180799,-84.42729,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0960688088698477,260059,39.1816953627268,-84.4263097742127,"Pleasant Ridge",202946
"RACE ST & THORP AL, Cincinnati, OH, USA","3316764769533168277363","RACE ST & THORP AL, Cincinnati, OH, USA",39.109203,-84.516674,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"KIRBY AV & COLERAIN AV, Cincinnati, OH, USA","2977503005729777829941","KIRBY AV & COLERAIN AV, Cincinnati, OH, USA",39.193432,-84.572867,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Airy",274620,0.00915933444111845,910064,39.1929964145991,-84.5731585722813,"Mt. Airy",274620
"THORP AL & VINE ST, Cincinnati, OH, USA","3317232777633172887442","THORP AL & VINE ST, Cincinnati, OH, USA",39.191702,-84.482892,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.120587423950508,510063,39.190736814366,-84.4827900523868,"Carthage",199885
"DELTA AV & LOOKOUT LN, Cincinnati, OH, USA","4230902692442310017243","DELTA AV & LOOKOUT LN, Cincinnati, OH, USA",39.121952,-84.436011,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.0993627308476626,300032,39.1209537915082,-84.4353466141596,"Columbia-Tusculum",273334
"MAIN ST & READING RD, Cincinnati, OH, USA","3357795996133579229985","MAIN ST & READING RD, Cincinnati, OH, USA",39.109865,-84.511826,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.111126953286008,640027,39.1097475188569,-84.5121598176614,"Over-The-Rhine",202750
"RIDGE AV & NORHAM AV, Cincinnati, OH, USA","4272125489842721314785","RIDGE AV & NORHAM AV, Cincinnati, OH, USA",39.18799,-84.429535,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.112558821596911,270061,39.1861975463565,-84.4285689839155,"Pleasant Ridge",202946
"COLUMBIA PKWY & KEMPER LN, Cincinnati, OH, USA","3714758215137175864271","COLUMBIA PKWY & KEMPER LN, Cincinnati, OH, USA",39.114581,-84.487035,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.100921445185443,530029,39.1142388891927,-84.4873084773927,"Mt. Adams",274619
"E 2ND ST & I-471 SB EXWY, Cincinnati, OH, USA","3340111678933508277346","E 2ND ST & I-471 SB EXWY, Cincinnati, OH, USA",39.09496,-84.526775,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.09590248839977,700020,39.0939999898756,-84.5257150962056,"Central Business District",273189
"EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA","3350914792933512527675","EGGLESTON AV & E PETE ROSE WY, Cincinnati, OH, USA",39.107155,-84.507773,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.126275329013373,620026,39.1074963395879,-84.5076413917421,"Central Business District",273189
"W 6TH ST & ELM ST, Cincinnati, OH, USA","3315761769133162887772","W 6TH ST & ELM ST, Cincinnati, OH, USA",39.101077,-84.52669,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.116657521898957,700023,39.1007499960311,-84.5257150961962,"Central Business District",273189
"W 6TH ST & ELM ST, Cincinnati, OH, USA","3316331751933163727285","W 6TH ST & ELM ST, Cincinnati, OH, USA",39.101077,-84.52669,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.116657521898957,700023,39.1007499960311,-84.5257150961962,"Central Business District",273189
"ELGIN DR & WAREHAM DR, Cincinnati, OH, USA","3351539031233515720557","ELGIN DR & WAREHAM DR, Cincinnati, OH, USA",39.108875,-84.499192,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.102053134009228,580027,39.109743463778,-84.4986045403971,"Mt. Adams",274619
"WHETSEL AV & PRENTICE ST, Cincinnati, OH, USA","4761718799347617578336","WHETSEL AV & PRENTICE ST, Cincinnati, OH, USA",39.153507,-84.393925,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.12832608003552,120046,39.1524102366401,-84.3946808543501,"Madisonville",201948
"WALNUT ST & E CENTRAL PKWY, Cincinnati, OH, USA","3317316000633173689699","WALNUT ST & E CENTRAL PKWY, Cincinnati, OH, USA",39.105627,-84.512417,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.133777796479842,640025,39.1052475148416,-84.5121598176706,"Central Business District",273189
"MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA","4282799674942830126891","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA",39.182725,-84.424189,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.112922796214201,250059,39.1816931378173,-84.4240505646338,"Pleasant Ridge",202946
"RACE ST & BENHAM AL, Cincinnati, OH, USA","3326908690833269376728","RACE ST & BENHAM AL, Cincinnati, OH, USA",39.109203,-84.516674,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"ROCKAWAY AV & HILLSIDE AV, Cincinnati, OH, USA","1528198205315285162345","ROCKAWAY AV & HILLSIDE AV, Cincinnati, OH, USA",39.109732,-84.687561,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.134771840987532,1420027,39.1096573915027,-84.6883783167827,"Sayler Park",203392
"GANO ST & VINE ST, Cincinnati, OH, USA","3317130835433171708127","GANO ST & VINE ST, Cincinnati, OH, USA",39.103558,-84.510258,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.107626853337128,630024,39.1029969460217,-84.5099006046949,"Central Business District",273189
"MONITOR AV & HILLSIDE AV, Cincinnati, OH, USA","1528167389315282953501","MONITOR AV & HILLSIDE AV, Cincinnati, OH, USA",39.11208,-84.693558,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.10907706839041,1440028,39.1119015927487,-84.6928967308567,"Sayler Park",203392
"MILLSBRAE AV & ROBERTSON AV, Cincinnati, OH, USA","4068673580140687486950","MILLSBRAE AV & ROBERTSON AV, Cincinnati, OH, USA",39.149477,-84.43961,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.0428214698726263,320045,39.1502077772483,-84.4398650346884,"Oakley",202657
"DART ST & HILLSIDE AV, Cincinnati, OH, USA","1539494948715395669116","DART ST & HILLSIDE AV, Cincinnati, OH, USA",39.103766,-84.681529,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.15995637339335,1390024,39.1029157612621,-84.6816006942974,"Sayler Park",203392
"CRAIGLAND CT & CRAIGLAND CT TERM E OF CRAIGLAND LN, Cincinnati, OH, USA","4685220888146859678796","CRAIGLAND CT & CRAIGLAND CT TERM E OF CRAIGLAND LN, Cincinnati, OH, USA",39.078877,-84.37742,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.158394962975879,40013,39.0781363287123,-84.3766072012987,"Mt. Washington",274624
"WOODFORD RD & DRYDEN AV, Cincinnati, OH, USA","4283940575242841305737","WOODFORD RD & DRYDEN AV, Cincinnati, OH, USA",39.183409,-84.421743,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.109159125376933,240060,39.1839408703473,-84.4217913551907,"Pleasant Ridge",202946
"PENDLETON ST & PENDLETON ST TERM N OF DANDRIDGE ST, Cincinnati, OH, USA","3368868137433699731014","PENDLETON ST & PENDLETON ST TERM N OF DANDRIDGE ST, Cincinnati, OH, USA",39.110215,-84.506881,"locality,political","locality","OH","Hamilton","Cincinnati","Pendleton",202841,0.105457996857499,620027,39.1097463415759,-84.507641391737,"Pendleton",202841
"ERICH KUNZEL WY & W 14TH ST, Cincinnati, OH, USA","3315324064333157750720","ERICH KUNZEL WY & W 14TH ST, Cincinnati, OH, USA",39.110236,-84.517777,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"RACE ST & W 13TH ST, Cincinnati, OH, USA","3316307037933164370404","RACE ST & W 13TH ST, Cincinnati, OH, USA",39.109203,-84.516674,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"GROESBECK RD & KIEFER CT, Cincinnati, OH, USA","3232149102332334789610","GROESBECK RD & KIEFER CT, Cincinnati, OH, USA",39.194267,-84.533527,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill",200100,0.192416330464292,730065,39.1952507359278,-84.5324927356384,"Winton Place",204406
"W ONEIDIA AL & W ONEIDIA AL TERM W OF RACE ST, Cincinnati, OH, USA","3316211819833166658275","W ONEIDIA AL & W ONEIDIA AL TERM W OF RACE ST, Cincinnati, OH, USA",39.10406,-84.513713,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.154801606805626,650024,39.1029980360431,-84.5144190306905,"Central Business District",273189
"W 12TH ST & RACE ST, Cincinnati, OH, USA","3316379996133165239986","W 12TH ST & RACE ST, Cincinnati, OH, USA",39.107354,-84.52114,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.0680388821182887,680026,39.1074993481455,-84.5211966699107,"West End",276647
"CENTRAL AV & W PETE ROSE WY, Cincinnati, OH, USA","3325632622333257395671","CENTRAL AV & W PETE ROSE WY, Cincinnati, OH, USA",39.118454,-84.523957,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.0505605072310299,690031,39.1187497071708,-84.5234558830214,"Over-The-Rhine",202750
"RACE ST & SHILLITO PL, Cincinnati, OH, USA","3316703804533167197947","RACE ST & SHILLITO PL, Cincinnati, OH, USA",39.109203,-84.516674,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.196820790824469,660027,39.1097485217258,-84.5166782437256,"Over-The-Rhine",202750
"PIKE ST & E 4TH ST, Cincinnati, OH, USA","3359729784733598007841","PIKE ST & E 4TH ST, Cincinnati, OH, USA",39.102775,-84.501857,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.179940110369759,590024,39.1029942427687,-84.5008637531787,"Mt. Adams",274619
"I-71 SB EXWY & E 3RD ST, Cincinnati, OH, USA","3359603735733500077676","I-71 SB EXWY & E 3RD ST, Cincinnati, OH, USA",39.099661,-84.505821,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.11479790120566,610023,39.1007456796175,-84.5053821788555,"Central Business District",273189
"CUMBER ST & LIBERTY HILL, Cincinnati, OH, USA","3368723150933688361496","CUMBER ST & LIBERTY HILL, Cincinnati, OH, USA",39.112863,-84.507812,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.0966922906650254,620028,39.1119963435631,-84.507641391732,"Mt. Auburn",274621
"COLUMBIA PKWY & TUSCULUM AV, Cincinnati, OH, USA","4099420153242296771673","COLUMBIA PKWY & TUSCULUM AV, Cincinnati, OH, USA",39.112823,-84.437133,"locality,political","locality","OH","Hamilton","Cincinnati","East End",273544,0.0970063691894891,310028,39.1119557921215,-84.4376058244553,"East End",273544
"GILSEY AV & GLENWAY AV, Cincinnati, OH, USA","2507958265225080372643","GILSEY AV & GLENWAY AV, Cincinnati, OH, USA",39.109941,-84.581938,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.119952201748679,950027,39.1097434637713,-84.5821954235405,"West Price HIll",275981
"W 14TH ST & VINE ST, Cincinnati, OH, USA","3316565085833166910876","W 14TH ST & VINE ST, Cincinnati, OH, USA",39.110589,-84.51536,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.126619038300108,650027,39.1097480420928,-84.5144190306774,"Over-The-Rhine",202750
"OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA","4077290025040777510206","OBSERVATORY AV & EDWARDS RD, Cincinnati, OH, USA",39.142482,-84.443064,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.151860510693302,330042,39.1434596922079,-84.4421242452268,"Hyde Park",201414
"VICTORY PKWY & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA","3706882778937077947559","VICTORY PKWY & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA",39.130488,-84.479547,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.20431160173057,500036,39.1299856315178,-84.4805308403109,"Walnut Hills",204112
"ALMS PARK DR & TUSCULUM AV, Cincinnati, OH, USA","4221208173742219691846","ALMS PARK DR & TUSCULUM AV, Cincinnati, OH, USA",39.112823,-84.437133,"locality,political","locality","OH","Hamilton","Cincinnati","East End",273544,0.0970063691894891,310028,39.1119557921215,-84.4376058244553,"East End",273544
