"address_x","lat","long","age","community_council_neighborhood","cpd_neighborhood","crashdate","crashlocation","crashseverity","crashseverityid","datecrashreported","dayofweek","gender","injuries","instanceid","lightconditionsprimary","localreportno","mannerofcrash","roadconditionsprimary","roadcontour","roadsurface","sna_neighborhood","typeofperson","weather","zip","injury_type_num","cost","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"31XX WARSAW AV",39.110331,-84.563021,"UNDER 18","EAST PRICE HILL","EAST PRICE HILL","05/01/2017 07:40:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"05/01/2017 07:41:00 AM +0000","MON","M - MALE","2 - POSSIBLE","E3C82CE2-8324-436F-8F3E-075B418BE156","1 - DAYLIGHT","175006327","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","EAST PRICE HILL","P - PEDESTRIAN","4 - RAIN","45205",2,1.103,0.0978479598581897,870027,39.1097485217221,-84.564121720212,"East Price Hill",273561
"54XX COLERAIN",39.190938,-84.470221,"UNDER 18","N/A","N/A","09/18/2013 07:25:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"09/18/2013 07:25:00 AM +0000","WED","M - MALE","2 - POSSIBLE","008D067E-8423-4CCC-951A-D924019C4495","1 - DAYLIGHT","135010266","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45223",2,1.103,0.132700341180495,450063,39.1907293538873,-84.469234779887,"Bond Hill",199607
"2XX W MCMILLAN ST",39.128001,-84.520358,"18-25","CUF - HEIGHTS","FAIRVIEW","02/08/2016 02:21:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"02/08/2016 02:21:00 PM +0000","MON","F - FEMALE","2 - POSSIBLE","BDD1A27F-4B4F-4D5B-B72A-39B11DA82F48","1 - DAYLIGHT","165001916","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","03 - SNOW","1 - STRAIGHT LEVEL","1 - CONCRETE","CUF","P - PEDESTRIAN","6 - SNOW","45219",2,1.103,0.110321248608516,680035,39.1277493664531,-84.5211966698781,"CUF",273417
"36XX MIDDLETON AV",39.149221,-84.520895,"18-25","CLIFTON","CLIFTON","10/06/2016 05:52:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/06/2016 05:53:00 PM +0000","THU","F - FEMALE","4 - INCAPACITATING","825B5376-3FD9-4D20-8E78-6862DDE48D9A","1 - DAYLIGHT","165016443","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","CLIFTON","P - PEDESTRIAN","1 - CLEAR","45220",4,0.141,0.135129038277997,680045,39.1502493867221,-84.5211966698418,"Clifton",200052
"31XX LINWOOD AV",39.131187,-84.430753,"26-30","N/A","N/A","05/09/2016 05:00:35 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"05/09/2016 05:01:35 PM +0000","MON","M - MALE","3 - NON-INCAPACITATING","5A78DB17-FC67-4D08-8C06-7EF3DC68C2B6","1 - DAYLIGHT","165007207","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45208",3,0.304,0.117046648162109,280037,39.1321996549835,-84.4308281939888,"Mt. Lookout",274623
"30XX READING RD",39.133908,-84.497026,"18-25","AVONDALE","AVONDALE","04/19/2017 05:00:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/20/2017 12:50:00 AM +0000","WED","F - FEMALE","3 - NON-INCAPACITATING","F66D0BD9-D927-418C-97F5-1AE765EAE2C5","1 - DAYLIGHT","175005694","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45206",3,0.304,0.155582463186011,570038,39.1344926564727,-84.4963453276164,"Avondale",199345
"7XX DELHI",39.092271,-84.571028,"UNDER 18","SEDAMSVILLE","SEDAMSVILLE","06/14/2013 07:50:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/14/2013 07:50:00 PM +0000","FRI","M - MALE","3 - NON-INCAPACITATING","7890C73C-2AD5-48EE-A497-D18ABF998678","1 - DAYLIGHT","135007269","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","SEDAMSVILLE","P - PEDESTRIAN","1 - CLEAR","45204",3,0.304,0.111146283569282,900019,39.0917469360083,-84.5708993592416,"Sedamsville",203427
"25XX READING RD",39.126751,-84.501748,"51-60","WALNUT HILLS","WALNUT HILLS","10/18/2017 08:22:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/18/2017 08:22:00 AM +0000","WED","M - MALE","2 - POSSIBLE","FD0EEE98-0561-4DA3-A706-EC99274520B1","1 - DAYLIGHT","175015816","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45206",2,1.103,0.105238193937857,590035,39.1277442642348,-84.5008637531154,"Walnut Hills",204112
"7XX STATE",39.104878,-84.552341,"OVER 70","LOWER PRICE HILL","LOWER PRICE  HILL","04/06/2016 12:48:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/06/2016 12:53:00 PM +0000","WED","M - MALE","3 - NON-INCAPACITATING","E6703842-9326-451C-B80C-A19CD4563B8E","1 - DAYLIGHT","165005098","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","LOWER PRICE HILL","P - PEDESTRIAN","2 - CLOUDY","45204",3,0.304,0.171523040282416,820025,39.1052502617382,-84.5528256545869,"Lower Price Hill",276431
"43XX KELLOGG",39.101346,-84.43316,"UNDER 18","EAST END","EAST  END","09/15/2013 03:15:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"09/15/2013 03:15:00 PM +0000","SUN","M - MALE","3 - NON-INCAPACITATING","37A10E39-5B1D-4704-B1EC-A0CA3DC5DB6E","1 - DAYLIGHT","135010191","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","LINWOOD","P - PEDESTRIAN","1 - CLEAR","45226",3,0.304,0.111458770308852,290023,39.1007017306908,-84.4330874041109,"East End",273544
"30XX WARSAW AV",39.109133,-84.561758,"31-40","N/A","N/A","01/08/2018 06:55:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"01/08/2018 06:55:00 PM +0000","MON","M - MALE","4 - INCAPACITATING","3CAF3105-28F5-49C1-B1B4-38059D42700A","4 - DARK - LIGHTED ROADWAY","185000390","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45205",4,0.141,0.119568181540045,860027,39.1097489577524,-84.5618625071345,"East Price Hill",273561
"23XX READING RD",39.125171,-84.502558,"26-30","MOUNT AUBURN","MOUNT  AUBURN","06/13/2017 03:49:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/13/2017 03:54:00 PM +0000","TUE","F - FEMALE","2 - POSSIBLE","4E15E094-5920-4A8D-BD21-2E5936448F5E","1 - DAYLIGHT","175008889","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","MT. AUBURN","P - PEDESTRIAN","2 - CLOUDY","45206",2,1.103,0.136859449556949,600034,39.1254950036229,-84.503122965936,"Mt. Auburn",274621
"37XX READING RD",39.152181,-84.484638,"18-25","AVONDALE - NORTH AVONDALE","NORTH AVONDALE","02/06/2017 10:04:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"02/06/2017 10:04:00 PM +0000","MON","M - MALE","3 - NON-INCAPACITATING","9EF33676-68A4-4277-B1FB-CBF520C84F08","4 - DARK - LIGHTED ROADWAY","175001837","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","2 - CLOUDY","45229",3,0.304,0.111914086109712,520046,39.1524878739835,-84.4850492648585,"North Avondale",274686
"37XX PAXTON AV",39.144409,-84.429431,"61-70","N/A","N/A","10/18/2013 12:24:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/18/2013 12:24:00 PM +0000","FRI","F - FEMALE","2 - POSSIBLE","624DA195-5340-49FA-A64D-34EC5D9C67DE","1 - DAYLIGHT","135011193","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45209",2,1.103,0.113727141598342,270042,39.1434475239993,-84.4285689840838,"Hyde Park",201414
"7XX E PETE ROSE WY",39.10049,-84.499316,"31-40","DOWNTOWN","C. B. D. / RIVERFRONT","08/05/2015 09:30:00 AM +0000","12 - SHARED-USE PATHS OR TRAILS","2 - INJURY",2,"08/05/2015 10:19:57 AM +0000","WED","F - FEMALE","2 - POSSIBLE","FAF04AF3-7849-49D7-9A5A-D278D5026EC3","1 - DAYLIGHT","155010786","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","DOWNTOWN","P - PEDESTRIAN","1 - CLEAR","45202",2,1.103,0.109311634496993,580023,39.1007434560103,-84.4986045404209,"Central Business District",273189
"36XX MONTGOMERY RD",39.144966,-84.469271,"41-50","N/A","N/A","08/03/2016 10:18:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"08/03/2016 10:18:00 PM +0000","WED","M - MALE","4 - INCAPACITATING","96C79C3C-9F33-4964-8D6E-64C1D97E5E43","4 - DARK - LIGHTED ROADWAY","165012306","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45207",4,0.141,0.113390210814365,450043,39.1457293200554,-84.4692347800517,"Evanston",200632
"5XX FREEMAN AV",39.100205,-84.533724,"26-30","QUEENSGATE","QUEENSGATE","06/01/2017 08:01:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/01/2017 08:02:00 PM +0000","THU","M - MALE","3 - NON-INCAPACITATING","B3A5B988-FD05-42C1-9697-396AB6631B75","1 - DAYLIGHT","175008248","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","QUEENSGATE","P - PEDESTRIAN","1 - CLEAR","45203",3,0.304,0.215205798635551,740023,39.1007507808332,-84.534751948941,"Lower Price Hill",276431
"2XX GOODMAN ST",39.137196,-84.501633,"41-50","CORRYVILLE","CORRYVILLE","08/04/2015 03:50:00 PM +0000","10 - DRIVEWAY/ALLEY ACCESS","2 - INJURY",2,"08/04/2015 03:51:00 PM +0000","TUE","F - FEMALE","2 - POSSIBLE","9AEE7E0F-5E95-4C2E-9B67-AB8289B75A08","1 - DAYLIGHT","155010742","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","CORRYVILLE","P - PEDESTRIAN","2 - CLOUDY","45219",2,1.103,0.0954384293094114,590039,39.1367442720186,-84.5008637530924,"Corryville",200172
"31XX BURNET AV",39.137773,-84.500045,"26-30","AVONDALE","AVONDALE","12/05/2014 06:30:52 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"12/05/2014 07:19:55 AM +0000","FRI","F - FEMALE","3 - NON-INCAPACITATING","2B9CEC1D-608D-445E-BC11-575C6726F2B5","4 - DARK - LIGHTED ROADWAY","145012618","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","4 - RAIN","45229",3,0.304,0.0954384293094114,590039,39.1367442720186,-84.5008637530924,"Corryville",200172
"13XX MYRTLE AV",39.129596,-84.478181,"51-60","EAST WALNUT HILLS","EAST WALNUT HILLS","09/10/2014 05:30:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"09/10/2014 05:40:00 PM +0000","WED","M - MALE","2 - POSSIBLE","9396CC93-8CD3-4959-A67F-3838F43E598D","1 - DAYLIGHT","145008494","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","WALNUT HILLS","P - PEDESTRIAN","2 - CLOUDY","45206",2,1.103,0.0911690232360323,500036,39.1299856315178,-84.4805308403109,"Walnut Hills",204112
"30XX WARSAW AV",39.110362,-84.561198,"51-60","EAST PRICE HILL","EAST PRICE HILL","12/22/2014 06:15:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"12/22/2014 06:16:00 AM +0000","MON","F - FEMALE","2 - POSSIBLE","F983A521-ECA9-437F-BCA5-A423AA3AA7AB","4 - DARK - LIGHTED ROADWAY","145013472","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","EAST PRICE HILL","P - PEDESTRIAN","2 - CLOUDY","45205",2,1.103,0.119568181540045,860027,39.1097489577524,-84.5618625071345,"East Price Hill",273561
"1XX E 12TH ST",39.107811,-84.512224,"51-60","N/A","N/A","08/07/2016 08:35:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"08/07/2016 08:35:00 AM +0000","SUN","M - MALE","2 - POSSIBLE","3A86619D-4D87-4B99-A765-751C15515654","1 - DAYLIGHT","165012495","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45202",2,1.103,0.12834321608616,640026,39.1074975168496,-84.512159817666,"Over-The-Rhine",202750
"49XX PADDOCK RD",39.177004,-84.478749,"18-25","N/A","N/A","11/23/2014 06:35:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"11/23/2014 06:37:00 PM +0000","SUN","M - MALE","3 - NON-INCAPACITATING","21F276C4-08FB-4B46-B407-AF51A66ED64A","4 - DARK - LIGHTED ROADWAY","145012133","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45237",3,0.304,0.192514181062791,490057,39.1772344914319,-84.4782716279501,"Bond Hill",199607
"60XX HAMILTON AV",39.201595,-84.547561,"18-25","N/A","N/A","04/01/2016 03:51:17 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"04/01/2016 03:53:19 PM +0000","FRI","F - FEMALE","2 - POSSIBLE","EFB58105-B1F4-47C5-A211-B76CAB070EEB","1 - DAYLIGHT","165004847","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45224",2,1.103,0.149979037599549,800068,39.2020007420096,-84.5483072281875,"College Hill",200100
"23XX BALTIMORE AV",39.150283,-84.562161,"18-25","N/A","N/A","11/09/2017 06:25:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"11/09/2017 06:31:00 PM +0000","THU","F - FEMALE","3 - NON-INCAPACITATING","8022E335-D633-494F-90BF-E191B2C51356","4 - DARK - LIGHTED ROADWAY","175017235","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45225",3,0.304,0.201092764618112,860045,39.1502489941765,-84.5618625071522,"East Westwood",273574
"38XX PAXTON AV",39.147317,-84.427157,"31-40","N/A","N/A","06/08/2018 07:30:19 PM +0000","10 - DRIVEWAY/ALLEY ACCESS","2 - INJURY",2,"06/08/2018 09:30:19 PM +0000","FRI","F - FEMALE","3 - NON-INCAPACITATING","B7443E8A-1871-41DB-B5BA-8F45BE0A8065","1 - DAYLIGHT","185008045","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45209",3,0.304,0.0887597820106628,260044,39.1479453456071,-84.4263097743444,"Oakley",202657
"23XX RIVER RD",39.100574,-84.553574,"UNDER 18","N/A","N/A","12/11/2017 06:20:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"12/11/2017 10:45:38 AM +0000","MON","F - FEMALE","3 - NON-INCAPACITATING","FF7D915B-D1A2-4B36-8F93-82D3F3B7F4A6","4 - DARK - LIGHTED ROADWAY","175018904","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45204",3,0.304,0.187231480346256,820023,39.1007502576299,-84.552825654587,"Lower Price Hill",276431
"27XX CLIFTON AV",39.132606,-84.520866,"18-25","N/A","N/A","10/22/2016 12:31:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/22/2016 12:31:00 AM +0000","SAT","F - FEMALE","4 - INCAPACITATING","4879382B-CC92-4CC3-A9D6-867102136016","4 - DARK - LIGHTED ROADWAY","165017478","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45221",4,0.141,0.0770164681306144,680037,39.1322493705131,-84.5211966698708,"CUF",273417
"1XX JOE NUXHALL",39.096933,-84.509765,"26-30","N/A","N/A","07/01/2014 06:30:00 PM +0000","10 - DRIVEWAY/ALLEY ACCESS","2 - INJURY",2,"07/01/2014 09:15:00 PM +0000","TUE","M - MALE","2 - POSSIBLE","EC2158E5-E313-4916-8F0C-68161846C30A","1 - DAYLIGHT","145005145","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45202",2,1.103,0.150154909578713,630021,39.0962469400188,-84.5099006047094,"Central Business District",273189
"8XX YORK ST",39.117406,-84.527282,"31-40","WEST END","WEST  END","06/10/2017 09:25:56 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/10/2017 09:27:59 AM +0000","SAT","F - FEMALE","2 - POSSIBLE","09D8CB51-42C3-4A61-927B-8A3F4AF92923","1 - DAYLIGHT","175008698","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","WEST END","P - PEDESTRIAN","1 - CLEAR","45214",2,1.103,0.0944231532555501,710030,39.1165002719976,-84.5279743093421,"West End",276647
"62XX MONTGOMERY RD",39.184381,-84.424388,"18-25","N/A","N/A","12/22/2016 07:01:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"12/22/2016 07:03:00 PM +0000","THU","M - MALE","2 - POSSIBLE","DFB87D84-D78F-4CEF-9EE6-95B2FF506A78","4 - DARK - LIGHTED ROADWAY","165021406","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45213",2,1.103,0.104096213341419,250060,39.1839431389191,-84.4240505646251,"Pleasant Ridge",202946
"23XX FERGUSON",39.127729,-84.598734,"18-25","WESTWOOD","WESTWOOD","08/16/2013 03:30:00 PM +0000","01 - NOT AN INTERSECTION","3 - PROPERTY DAMAGE ONLY (PDO)",3,"08/16/2013 04:30:00 PM +0000","FRI","M - MALE","1 - NO INJURY / NONE REPORTED","7100B63C-5FFD-4E9F-AD9A-A5D2CE8CE53E","1 - DAYLIGHT","135009394","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","WESTWOOD","P - PEDESTRIAN","1 - CLEAR","45238",1,10.082,0.0969254328495049,1020035,39.1277367635288,-84.5980099113223,"Westwood",204284
"42XX GLENWAY AV",39.115293,-84.583851,"UNDER 18","N/A","N/A","05/16/2016 02:26:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/16/2016 02:31:00 PM +0000","MON","M - MALE","2 - POSSIBLE","AC63D46E-25B2-4558-90D0-1482F1185E99","1 - DAYLIGHT","165007611","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45205",2,1.103,0.172205980786715,960029,39.1142426391663,-84.5844546362597,"West Price HIll",275981
"47XX PROSPERITY PL",39.123431,-84.596321,"31-40","N/A","N/A","09/26/2015 01:25:00 PM +0000","01 - NOT AN INTERSECTION","3 - PROPERTY DAMAGE ONLY (PDO)",3,"09/26/2015 01:48:00 PM +0000","SAT","F - FEMALE","1 - NO INJURY / NONE REPORTED","437239EB-8976-4A4A-8910-3516FA382750","1 - DAYLIGHT","155013873","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45238",1,10.082,0.0994275434740682,1010033,39.1232378500599,-84.5957506989686,"West Price HIll",275981
"30XX BURNET AV",39.133193,-84.501421,"26-30","N/A","N/A","05/23/2017 02:57:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/23/2017 02:58:00 PM +0000","TUE","F - FEMALE","2 - POSSIBLE","B2C02BED-43FD-49EE-9DBF-6C1C1C79A3A1","1 - DAYLIGHT","175007690","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45219",2,1.103,0.114954409354835,590037,39.1322442681282,-84.5008637531039,"Avondale",199345
"61XX MONTGOMERY RD",39.181864,-84.42733,"41-50","PLEASANT RIDGE","PLEASANT RIDGE","06/27/2013 05:05:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/27/2013 05:06:00 PM +0000","THU","M - MALE","3 - NON-INCAPACITATING","61455001-5014-47D2-9F4F-2892885B8B04","1 - DAYLIGHT","135007804","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","PLEASANT RIDGE","P - PEDESTRIAN","1 - CLEAR","45213",3,0.304,0.0941196764546656,260059,39.1816953627268,-84.4263097742127,"Pleasant Ridge",202946
"9XX E MCMILLAN ST",39.125266,-84.489301,"31-40","N/A","N/A","03/30/2016 04:30:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"03/30/2016 04:35:00 PM +0000","WED","F - FEMALE","2 - POSSIBLE","CAC0B31F-40DC-41CC-8A84-F7473F04842C","1 - DAYLIGHT","165004681","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45206",2,1.103,0.166046621996596,540034,39.1254899014879,-84.4895676898371,"Walnut Hills",204112
"34XX WARSAW AV",39.110761,-84.566038,"31-40","N/A","N/A","07/10/2016 11:40:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"07/10/2016 11:43:00 AM +0000","SUN","M - MALE","2 - POSSIBLE","8FF8FD86-6A31-45F5-B08E-F23D187A6527","1 - DAYLIGHT","165010821","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45205",2,1.103,0.171914246711242,880027,39.1097480420887,-84.5663809332601,"East Price Hill",273561
"X EHRMAN AV",39.150773,-84.508188,"31-40","AVONDALE","AVONDALE","06/10/2018 09:45:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"06/10/2018 10:00:00 PM +0000","SUN","F - FEMALE","3 - NON-INCAPACITATING","7BB09BD1-5A16-4151-BFF3-31390D7561CF","4 - DARK - LIGHTED ROADWAY","185008126","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","1 - CONCRETE","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45220",3,0.304,0.105750163267051,620045,39.1502463772312,-84.5076413916456,"Avondale",199345
"8XX W 8TH ST",39.102701,-84.529164,"18-25","QUEENSGATE","QUEENSGATE","03/31/2018 01:36:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"03/31/2018 01:36:00 AM +0000","SAT","F - FEMALE","3 - NON-INCAPACITATING","450CAB72-CA3E-4629-8E33-7A009960D268","4 - DARK - LIGHTED ROADWAY","185004421","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","QUEENSGATE","P - PEDESTRIAN","1 - CLEAR","45203",3,0.304,0.133173705372987,720024,39.1030004776906,-84.5302335225408,"Central Business District",273189
